% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 20 2025, 09:51
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
91550                                             91550                                             -48.24845161334356                                6.0778701571451155E-5-4.788555363488545E-5i
91700                                             91700                                             -50.48621232938227                                8.033482779779E-6-5.9260465831822984E-5i
91850                                             91850                                             -49.18019681320725                                -4.4094116598558664E-5-5.372844018169953E-5i
92000                                             92000                                             -46.37881994984149                                -9.035088921455214E-5-3.232623991944461E-5i
92150                                             92150                                             -44.002432115527185                               -1.2613566277708266E-4+2.2728947028927138E-6i
92300                                             92300                                             -42.224590805699066                               -1.4779294551037214E-4+4.608189244237337E-5i
92450                                             92450                                             -40.928936945999716                               -1.53088810142199E-4+9.413353332776708E-5i
92600                                             92600                                             -40.01177840132702                                -1.4144249260894526E-4+1.4101661311227698E-4i
92750                                             92750                                             -39.40574465866921                                -1.1401677327610438E-4+1.8128875123257782E-4i
92900                                             92900                                             -39.069863732089445                               -7.362534436938795E-5+2.100779068185954E-4i
93050                                             93050                                             -38.97464133126843                                -2.4541422722346162E-5+2.2371775133889216E-4i
93200                                             93200                                             -39.107892489062955                               2.7875187915304966E-5+2.1987354233421463E-4i
93350                                             93350                                             -39.46071177023727                                7.76166692652569E-5+1.981520733522757E-4i
93500                                             93500                                             -40.05570909946648                                1.1757930692685159E-4+1.6020388160264964E-4i
93650                                             93650                                             -39.76575293991056                                1.7436841016787996E-4+1.0868485579285103E-4i
93800                                             93800                                             -41.1618621497248                                 1.6871910581084393E-4+4.630982242470605E-5i
93950                                             93950                                             -41.7596292434751                                 1.623015810846562E-4-1.8241289723497367E-5i
94100                                             94100                                             -41.73476265789723                                1.4114511176444022E-4-8.310099270669724E-5i
94250                                             94250                                             -34.539302220758316                               -1.436173327310497E-4-3.464402312044479E-4i
94400                                             94400                                             -42.26855199057975                                1.7176384818629042E-5-1.530682649977244E-4i
94550                                             94550                                             -40.8413410555395                                 -4.369243957269564E-5-1.7619965235493584E-4i
94700                                             94700                                             -39.60695480600683                                -1.1179152773022061E-4-1.7689432503953384E-4i
94850                                             94850                                             -38.51481294722894                                -1.778694833747263E-4-1.5707183460933472E-4i
95000                                             95000                                             -37.59029927265263                                -2.356154168814406E-4-1.1896574846226304E-4i
95150                                             95150                                             -36.84287402333339                                -2.799120862609916E-4-6.633323364124699E-5i
95300                                             95300                                             -36.270976245416634                               -3.0721546083678497E-4-4.070377286335969E-6i
95450                                             95450                                             -35.87292881238752                                -3.155737776719403E-4+6.222469779970652E-5i
95600                                             95600                                             -35.64113416133494                                -3.05081559498821E-4+1.2671168120415022E-4i
95750                                             95750                                             -35.57431047010967                                -2.7744717606298375E-4+1.839723348963096E-4i
95900                                             95900                                             -35.67060032800399                                -2.359256539332666E-4+2.2963398456554707E-4i
96050                                             96050                                             -35.92395231936381                                -1.8515761422954746E-4+2.6070480924711426E-4i
96200                                             96200                                             -36.548457744409106                               -1.2601012767221587E-4+2.6958612359462286E-4i
96350                                             96350                                             -37.12186154284086                                -7.265762178476631E-5+2.6892942360901007E-4i
96500                                             96500                                             -38.02384224983645                                -2.3124740653357456E-5+2.5002778378147017E-4i
96650                                             96650                                             -39.23595215986856                                1.68605590708526E-5+2.1773799493773893E-4i
96800                                             96800                                             -40.886935806875556                               4.347085706690734E-5+1.7527537436112794E-4i
96950                                             96950                                             -43.02484431234451                                5.578594946509252E-5+1.2969603170243094E-4i
97100                                             97100                                             -46.21177366252225                                5.203963295452585E-5+8.283254611995972E-5i
97250                                             97250                                             -51.57599132157418                                3.347563453659497E-5+4.0768204118246665E-5i
97400                                             97400                                             -67.66306766740041                                2.4401343931002017E-6+7.909211524936843E-6i
97550                                             97550                                             -53.88987714459151                                -3.8237770924431924E-5-1.308421276546845E-5i
97700                                             97700                                             -47.39961406626033                                -8.328168201354735E-5-1.8536767021348766E-5i
97850                                             97850                                             -43.845479095915394                               -1.281999002022971E-4-8.115087301474588E-6i
98000                                             98000                                             -41.485741482787205                               -1.6760923517877835E-4+1.7835357832507448E-5i
98150                                             98150                                             -39.81028508705227                                -1.961295995934753E-4+5.761289655381585E-5i
98300                                             98300                                             -38.65701498950313                                -2.0640411497380162E-4+1.09053067974485E-4i
98450                                             98450                                             -39.33083461204375                                -1.404071745976232E-4+1.6416224148396719E-4i
98600                                             98600                                             -36.49474596710158                                -2.3463140762336465E-4+1.8602512888610256E-4i
98750                                             98750                                             -36.14906240748261                                -1.8951054274962686E-4+2.473279510201154E-4i
98900                                             98900                                             -35.946216569153776                               -1.3832316742956596E-4+2.873920538769559E-4i
99050                                             99050                                             -35.88941421242505                                -7.828716502888966E-5+3.113484656176446E-4i
99200                                             99200                                             -36.00248045465813                                -1.2744203096659579E-5+3.166317621433601E-4i
99350                                             99350                                             -36.289910691934544                               5.305547898737384E-5+3.019476141845612E-4i
99500                                             99500                                             -36.76711329575441                                1.1341286260496686E-4+2.671041239844518E-4i
99650                                             99650                                             -37.524721266755556                               1.6292089366021223E-4+2.1020040511043891E-4i
99800                                             99800                                             -36.50986423211126                                1.8078648762415161E-4+2.3803766059393716E-4i
99950                                             99950                                             -38.63000483532113                                2.102133688612895E-4+1.0317727049335979E-4i
