% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 9 2025, 23:19
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
93200                                             93200                                             -43.53566024492111                                3.964651934945662E-5+1.270802414695682E-4i
93350                                             93350                                             -60.372285128259776                               1.3130407337857974E-5+1.395464843223504E-5i
93500                                             93500                                             -45.8503344891744                                 -1.0196993845579261E-4+1.4031708001072118E-6i
93650                                             93650                                             -39.78384116051179                                -1.5784800310780778E-4+1.3086360302938527E-4i
93800                                             93800                                             -39.86406349860885                                -6.341533286757794E-5+1.9300341324535175E-4i
93950                                             93950                                             -43.17596254074215                                3.833520337437335E-5+1.3334869742942512E-4i
94100                                             94100                                             -59.67336596966685                                1.3785342375616239E-5+1.553089379136008E-5i
94250                                             94250                                             -37.99550087193407                                -1.7572231429185958E-4+1.805079100393181E-4i
94400                                             94400                                             -41.46716910931008                                -1.3332140607280607E-4+1.037213406038795E-4i
94550                                             94550                                             -40.5682592700211                                 -5.9159068691250205E-5+1.77747857822097E-4i
94700                                             94700                                             -43.832030893896025                               3.54112799961781E-5+1.236862405262773E-4i
94850                                             94850                                             -60.62168795517788                                1.241506887195154E-5+1.3875015601461094E-5i
95000                                             95000                                             -45.98686533935451                                -1.0038912986165549E-4+4.241462348009151E-8i
95150                                             95150                                             -40.8576364765228                                 -1.4954510417697353E-4+1.0231415622752316E-4i
95300                                             95300                                             -40.31159771507029                                -6.793533459259482E-5+1.8059735915831876E-4i
95450                                             95450                                             -43.684716962146446                               3.1972342169506174E-5+1.2689011798783234E-4i
95600                                             95600                                             -60.52929084478025                                1.2136348206848169E-5+1.4380998321406047E-5i
95750                                             95750                                             -45.91489618674171                                -1.011870743912735E-4-2.7484464359961436E-6i
95900                                             95900                                             -40.797989585039076                               -1.5323563318359046E-4+9.901917276144978E-5i
96050                                             96050                                             -40.244753802888184                               -7.316048945460452E-5+1.80154438527258E-4i
96200                                             96200                                             -43.78771937426271                                2.8520612779359134E-5+1.2612917301735305E-4i
96350                                             96350                                             -60.55812262491574                                1.1737458727345551E-5+1.4628502873259563E-5i
96500                                             96500                                             -45.92788845120977                                -1.0094014152295383E-4-5.182543945214668E-6i
96650                                             96650                                             -40.82285956092767                                -1.550496062249218E-4+9.516042971857708E-5i
96800                                             96800                                             -40.337166012603525                               -7.640893676269522E-5+1.7656088377182577E-4i
96950                                             96950                                             -43.667413701464284                               2.6025053815936783E-5+1.2850832092003994E-4i
97100                                             97100                                             -60.55120362668566                                1.1441355539598685E-5+1.4880096597003067E-5i
97250                                             97250                                             -45.951033978812404                               -1.005536163694587E-4-7.102218071541877E-6i
97400                                             97400                                             -40.970273658082846                               -1.5378688393952178E-4+9.132879404905037E-5i
97550                                             97550                                             -40.171016742371236                               -8.201351846887084E-5+1.781271173008081E-4i
97700                                             97700                                             -43.6352697696442                                 2.3651450502926163E-5+1.294604794516152E-4i
97850                                             97850                                             -60.54571155174396                                1.1191927100251409E-5+1.5083384439229519E-5i
98000                                             98000                                             -45.9334872642786                                 -1.0066786329265831E-4-8.281956782929534E-6i
98150                                             98150                                             -40.87503988480652                                -1.560320978664098E-4+9.140353185344008E-5i
98300                                             98300                                             -40.46928369303149                                -7.400321041112212E-5+1.7443221560742295E-4i
98450                                             98450                                             -45.41740129778261                                4.294101270230222E-5+9.821438288848405E-5i
98600                                             98600                                             -60.20744011540312                                9.205445607340934E-6+1.72221644296755E-5i
98750                                             98750                                             -45.73845968247525                                -1.0172783950168629E-4-1.7962890398126596E-5i
98900                                             98900                                             -40.69475529890002                                -1.6676008547400478E-4+7.923215818084195E-5i
99050                                             99050                                             -40.19613254492452                                -9.484139360482757E-5+1.709937017508878E-4i
99200                                             99200                                             -43.61051329658443                                1.4150296066883783E-5+1.3121808278049318E-4i
99350                                             99350                                             -60.51385990377792                                1.014126927673109E-5+1.5890850351807373E-5i
99500                                             99500                                             -45.95091814693553                                -9.967251225773133E-5-1.5070918676585165E-5i
99650                                             99650                                             -41.03882045964407                                -1.5758302400376012E-4+8.159640761262743E-5i
99800                                             99800                                             -38.52230312614448                                -1.64033958918397E-4+1.7118686662342952E-4i
99950                                             99950                                             -43.31764791039462                                6.493901522020007E-6+1.3635014470625428E-4i
