% Model:              FEM_BEM_model_stl_ThreeProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 13 2025, 09:42
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
92150                                             92150                                             -58.23851747036184                                1.6729765176859424E-5+1.7893957144465844E-5i
92300                                             92300                                             -62.502414027583704                               -1.8375126153991062E-6+1.4880694914842785E-5i
92450                                             92450                                             -58.02990249155314                                -1.9252652991297303E-5+1.6091694580167015E-5i
92600                                             92600                                             -53.88493616774252                                -3.4577029521032365E-5+2.0966928042986943E-5i
92750                                             92750                                             -51.195403192652606                               -4.703419499235695E-5+2.8728177452475023E-5i
92900                                             92900                                             -49.369916121038926                               -5.6092182885492115E-5+3.8447435605770686E-5i
93050                                             93050                                             -48.103646350543166                               -6.147359356911686E-5+4.9102590426119974E-5i
93200                                             93200                                             -47.24300572967572                                -6.318953531758709E-5+5.9613951007730925E-5i
93350                                             93350                                             -46.71187139640566                                -6.152761085209679E-5+6.886840341557843E-5i
93500                                             93500                                             -46.504026380063465                               -5.725037226633756E-5+7.529263662142682E-5i
93650                                             93650                                             -45.532555829891564                               -4.884078916367329E-5+9.382918368538995E-5i
93800                                             93800                                             -46.40101739282055                                -4.1183804229905085E-5+8.640149574101752E-5i
93950                                             93950                                             -46.84933382031511                                -3.308467921525615E-5+8.466517575467236E-5i
94100                                             94100                                             -47.33343228584317                                -2.6387115867831934E-5+8.182267960221701E-5i
94250                                             94250                                             -43.43145491089839                                7.31228980745402E-5+1.1315752092710962E-4i
94400                                             94400                                             -51.726420584880046                               -9.7004067289852E-6+5.092967676456617E-5i
94550                                             94550                                             -53.644146424346175                               -1.0804301637246105E-5+4.014562752152617E-5i
94700                                             94700                                             -56.3865385305951                                 -1.4449859906506823E-5+2.6653205098758903E-5i
94850                                             94850                                             -57.963182505131414                               -2.1850194067973838E-5+1.27249180998934E-5i
95000                                             95000                                             -55.595148806584696                               -3.320884141055913E-5-3.092602988141735E-7i
95150                                             95150                                             -52.10978563384515                                -4.83017986090406E-5-1.1303327146605646E-5i
95300                                             95300                                             -49.19877222545616                                -6.664137589262875E-5-1.921833752038804E-5i
95450                                             95450                                             -46.88915156567117                                -8.74584531663225E-5-2.32033799307807E-5i
95600                                             95600                                             -45.02815968525021                                -1.0979646312148095E-4-2.2629532214990533E-5i
95750                                             95750                                             -43.501216139397116                               -1.3255444889931356E-4-1.7078030764006158E-5i
95900                                             95900                                             -42.22988860281401                                -1.54581516216723E-4-6.4523351054335265E-6i
96050                                             96050                                             -41.15021068466505                                -1.7495871017647602E-4+9.078562457132122E-6i
96200                                             96200                                             -40.42723881639197                                -1.8817605342380528E-4+2.9019275710640002E-5i
96350                                             96350                                             -39.595719400462414                               -2.028036171274339E-4+5.2659961488510376E-5i
96500                                             96500                                             -38.98232110238501                                -2.105287044303905E-4+7.89942277582556E-5i
96650                                             96650                                             -38.49628265128541                                -2.1244965111866243E-4+1.0684114729409E-4i
96800                                             96800                                             -38.155678866334625                               -2.0763830987552412E-4+1.3434954644220287E-4i
96950                                             96950                                             -37.831677025783804                               -1.9889072800016727E-4+1.6230687419405143E-4i
97100                                             97100                                             -37.66599746575074                                -1.8316829688735936E-4+1.868503569257829E-4i
97250                                             97250                                             -37.6029572991371                                 -1.622880489607348E-4+2.0767114550179766E-4i
97400                                             97400                                             -37.722292285462636                               -1.351503607632809E-4+2.2207281879293994E-4i
97550                                             97550                                             -37.5846782143707                                 -1.136963675489322E-4+2.3839219519972144E-4i
97700                                             97700                                             -37.85339096229605                                -8.273146650339402E-5+2.4233835151088456E-4i
97850                                             97850                                             -38.17832429433738                                -5.2411053697798415E-5+2.4103621102189443E-4i
98000                                             98000                                             -38.60935102902411                                -2.289444015657338E-5+2.3360748253686836E-4i
98150                                             98150                                             -39.173036942041335                               5.097132517173364E-6+2.199183813412775E-4i
98300                                             98300                                             -39.94599080597898                                3.218572449231738E-5+1.9865706174482245E-4i
98450                                             98450                                             -42.47345398884511                                6.886189757004946E-5+1.3375202558374433E-4i
98600                                             98600                                             -41.04881346312018                                3.352473323353644E-5+1.7405200428088907E-4i
98750                                             98750                                             -42.29687137925044                                5.397412847019112E-5+1.437272197709616E-4i
98900                                             98900                                             -43.70602115180725                                5.9628521778598564E-5+1.1612053984755288E-4i
99050                                             99050                                             -45.36493952943141                                5.8482090397937725E-5+9.060617456202458E-5i
99200                                             99200                                             -47.41521302821846                                5.1956286535814744E-5+6.748255475297338E-5i
99350                                             99350                                             -50.04704487409767                                4.116535867532134E-5+4.756382191384301E-5i
99500                                             99500                                             -53.640190802929496                               2.7221953891820583E-5+3.144748867356384E-5i
99650                                             99650                                             -58.90165371482648                                1.1705588114141463E-5+1.9444352601261095E-5i
99800                                             99800                                             -59.4909943524183                                 -1.6770099334872945E-5+1.2980861862965654E-5i
99950                                             99950                                             -57.218836178189136                               -2.5527302128125484E-5+1.0355798056860266E-5i
