% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 7 2025, 09:38
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
47000                                             47000                                             -46.762642490460394                               7.988270585274071E-5-4.525633035601384E-5i
47150                                             47150                                             -54.6792003749657                                 2.6648593674183374E-5-2.5529119482170515E-5i
47300                                             47300                                             -59.10443781153614                                -5.415294962229922E-6+2.1500685770226013E-5i
47450                                             47450                                             -48.12522095235482                                -4.342217661101877E-6+7.83615841838392E-5i
47600                                             47600                                             -43.92455394667171                                2.9381985001242228E-5+1.2385491868849297E-4i
47750                                             47750                                             -41.741069387410946                               8.299541335515803E-5+1.410693041546951E-4i
47900                                             47900                                             -40.72187566459871                                1.3626985827341898E-4+1.2371333463612189E-4i
48050                                             48050                                             -40.61052395496546                                1.691106744485249E-4+7.8458930528158E-5i
48200                                             48200                                             -41.383303618884824                               1.6906477399747377E-4+2.2497962312573172E-5i
48350                                             48350                                             -43.22379497486534                                1.3604952229440137E-4-2.304607411662829E-5i
48500                                             48500                                             -46.752726885806325                               8.234668986173421E-5-4.0837144256955504E-5i
48650                                             48650                                             -54.6789145743697                                 2.8017755226483754E-5-2.4020376854227976E-5i
48800                                             48800                                             -59.06239353299907                                -6.612751165979702E-6+2.127577954080806E-5i
48950                                             48950                                             -48.10336914905563                                -8.620255051217107E-6+7.820583998607855E-5i
49100                                             49100                                             -43.90568772281544                                2.2661680370739123E-5+1.2554016232246834E-4i
49250                                             49250                                             -41.72350173028332                                7.537850664507406E-5+1.4565524640819394E-4i
49400                                             49400                                             -40.70522764112121                                1.2962537806754382E-4+1.3115573433120087E-4i
49550                                             49550                                             -40.59474510546587                                1.6492126780609517E-4+8.764530006410975E-5i
49700                                             49700                                             -41.36837888519656                                1.6789665433214473E-4+3.162131324463413E-5i
49850                                             49850                                             -43.20990535263583                                1.3731261964078367E-4-1.5710878936037176E-5i
50000                                             50000                                             -46.74141730425827                                8.453222740140154E-5-3.64003055604023E-5i
50150                                             50150                                             -54.67588685425844                                2.928440377836239E-5-2.2479916579887238E-5i
50300                                             50300                                             -59.022169511417204                               -7.771900092101713E-6+2.099056215465467E-5i
50450                                             50450                                             -48.08087989900355                                -1.2793037934666351E-5+7.783919227266622E-5i
50600                                             50600                                             -43.88635202987946                                1.6012399370379793E-5+1.2684677144192413E-4i
50750                                             50750                                             -41.70584342104823                                6.771135681338247E-5+1.4974020477598327E-4i
50900                                             50900                                             -40.68876039554074                                1.2276685644252439E-4+1.3806536461691277E-4i
51050                                             51050                                             -40.579478724540856                               1.6037077120356624E-4+9.635750054226566E-5i
51200                                             51200                                             -41.35446083171844                                1.6627782951628145E-4+4.042983462948513E-5i
51350                                             51350                                             -43.19755297918647                                1.3814125856342896E-4-8.543227118518182E-6i
51500                                             51500                                             -46.731617955229325                               8.640816352417646E-5-3.199130619591095E-5i
51650                                             51650                                             -54.67517560953795                                3.041548647980674E-5-2.092950932686133E-5i
51800                                             51800                                             -58.98623563653302                                -8.869814005274534E-6+2.065175760312954E-5i
51950                                             51950                                             -48.06271412571058                                -1.675508947240889E-5+7.72525158699855E-5i
52100                                             52100                                             -43.87202774997215                                9.640977406244478E-6+1.277010429903136E-4i
52250                                             52250                                             -41.69393807230843                                6.028625850257319E-5+1.5312302163494884E-4i
52400                                             52400                                             -40.67933317163738                                1.1601224506563312E-4+1.4404540773826913E-4i
52550                                             52550                                             -40.57253688054017                                1.5572286475229458E-4+1.0397084510105348E-4i
52700                                             52700                                             -41.35024525749724                                1.6432232428997828E-4+4.8057254719902076E-5i
52850                                             52850                                             -43.19644666776301                                1.3839911249102776E-4-2.5612658355322893E-6i
53000                                             53000                                             -46.73335201480072                                8.753816408524351E-5-2.8696603826094957E-5i
53150                                             53150                                             -54.676661032907404                               3.086785130890224E-5-2.0244895035714805E-5i
53300                                             53300                                             -58.79518239156755                                -6.485958501389888E-6+2.2041331554922827E-5i
53450                                             53450                                             -48.17992497163078                                -2.5485262858393476E-5+7.370750689250638E-5i
53600                                             53600                                             -44.17910558830122                                -5.783949798443544E-6+1.2348061984246428E-4i
53750                                             53750                                             -41.40824887774347                                5.774995327573196E-5+1.5996060307099658E-4i
53900                                             53900                                             -40.58961044189785                                1.1013564458289826E-4+1.5097061587288074E-4i
54050                                             54050                                             -40.528986433909694                               1.5109379594735461E-4+1.1217643689054313E-4i
54200                                             54200                                             -41.33460253958353                                1.6202563430278705E-4+5.625642840545453E-5i
54350                                             54350                                             -43.20893258871192                                1.3816131128441267E-4+4.161524169821185E-6i
54500                                             54500                                             -46.78680856852493                                8.82593219926342E-5-2.434953052588007E-5i
54650                                             54650                                             -54.816110904174494                               3.137491596538755E-5-1.830941518021767E-5i
54800                                             54800                                             -59.26197350063333                                -9.096031613253786E-6+1.9782674857804494E-5i
54950                                             54950                                             -51.96252400685614                                6.864380589555186E-6+4.998582235693494E-5i
55100                                             55100                                             -43.30735522460629                                -2.263429843907261E-5+1.3477920720939007E-4i
55250                                             55250                                             -41.35919912970478                                3.4097125970133924E-5+1.6759577240987866E-4i
55400                                             55400                                             -40.420467725563604                               9.496254529478554E-5+1.6519995641106622E-4i
55550                                             55550                                             -40.347703155034225                               1.4210785134755044E-4+1.2933575521567597E-4i
55700                                             55700                                             -41.13881867676207                                1.5916887060152263E-4+7.374861232334329E-5i
55850                                             55850                                             -42.96609303624589                                1.4070980902403107E-4+2.0133794604415556E-5i
56000                                             56000                                             -46.743015450017786                               8.916405476944167E-5-2.2744989068401722E-5i
56150                                             56150                                             -54.592396679867086                               3.37821033363217E-5-1.5752688406034387E-5i
56300                                             56300                                             -58.77207003185973                                -1.252751010227815E-5+1.933303538026454E-5i
56450                                             56450                                             -47.90356098053223                                -3.019006615323505E-5+7.463567034582397E-5i
56600                                             56600                                             -43.721050190853774                               -1.253371382192725E-5+1.2970575118542715E-4i
56750                                             56750                                             -41.54730758897476                                3.370402694613528E-5+1.639362024860036E-4i
56900                                             56900                                             -40.53535494644799                                9.097772764982137E-5+1.6457232357580676E-4i
57050                                             57050                                             -40.43070464044633                                1.3759866511758867E-4+1.3149157267922096E-4i
57200                                             57200                                             -41.21031690274717                                1.5589085390899093E-4+7.726026481058579E-5i
57350                                             57350                                             -43.059289310820795                               1.38833230739821E-4+2.238297099843578E-5i
57500                                             57500                                             -46.603595422287185                               9.26854222411122E-5-1.2378094014886543E-5i
57650                                             57650                                             -54.583302630775364                               3.465924295531497E-5-1.3821250158030374E-5i
57800                                             57800                                             -58.738908537915336                               -1.3557291999810595E-5+1.8734257966945833E-5i
57950                                             57950                                             -47.887194260727355                               -3.3953176297174537E-5+7.316815504276875E-5i
58100                                             58100                                             -43.70845099109249                                -1.898102593544948E-5+1.2911130946768878E-4i
58250                                             58250                                             -41.53542565260529                                2.5591006078684586E-5+1.6562874489423063E-4i
58400                                             58400                                             -40.52379935548332                                8.284716140771753E-5+1.6909038215240368E-4i
58550                                             58550                                             -40.4192954811755                                 1.311077112439718E-4+1.3830936503356206E-4i
58700                                             58700                                             -41.19946664309259                                1.520746180221355E-4+8.497140824348381E-5i
58850                                             58850                                             -43.0495384022837                                 1.377129859118087E-4+2.9244617420043362E-5i
59000                                             59000                                             -46.59608826347797                                9.32641460150152E-5-7.7930273478799E-6i
59150                                             59150                                             -54.58433975208315                                3.5297699866432275E-5-1.2084287929758908E-5i
59300                                             59300                                             -58.705432026184155                               -1.4507022123633195E-5+1.812338232720645E-5i
59450                                             59450                                             -47.87307454360251                                -3.748007838011436E-5+7.157393899082098E-5i
59600                                             59600                                             -43.70413495057051                                -2.4924857892405505E-5+1.281627635443261E-4i
59750                                             59750                                             -41.57804251418319                                1.9695096810268264E-5+1.6560679140631418E-4i
59900                                             59900                                             -40.45751959025762                                7.280570587209212E-5+1.752135489089257E-4i
60050                                             60050                                             -40.3815307279886                                 1.2382215816048037E-4+1.4595882183454645E-4i
60200                                             60200                                             -41.168344826718474                               1.478181681718871E-4+9.33534529362623E-5i
60350                                             60350                                             -43.02175023599258                                1.3639597650916269E-4+3.6653465846581135E-5i
60500                                             60500                                             -46.57124211747664                                9.381447860729031E-5-2.8336543210771836E-6i
60650                                             60650                                             -54.568172623935084                               3.596258082344539E-5-1.019027946658202E-5i
60800                                             60800                                             -58.65091056162583                                -1.5539899249628064E-5+1.7442200436090793E-5i
60950                                             60950                                             -47.833163923879276                               -4.144643327719244E-5+6.97856833749011E-5i
61100                                             61100                                             -43.66027236475577                                -3.217224108781336E-5+1.2722001159359841E-4i
61250                                             61250                                             -41.489794553146396                               8.669263046379161E-6+1.6825366954908993E-4i
61400                                             61400                                             -40.479881383215925                               6.554986738549484E-5+1.7753530270891993E-4i
61550                                             61550                                             -40.37675525403415                                1.169173902164089E-4+1.516790530933232E-4i
61700                                             61700                                             -41.15831333140882                                1.432984227903722E-4+1.0050533317174093E-4i
61850                                             61850                                             -43.010484548237365                               1.3461051047830574E-4+4.334928385929526E-5i
62000                                             62000                                             -46.561176018857324                               9.394866474859986E-5+1.8099834215856703E-6i
62150                                             62150                                             -54.56515095264915                                3.643746336362552E-5-8.39241950123526E-6i
62300                                             62300                                             -58.61212959992809                                -1.6460344073654376E-5+1.6723360792725295E-5i
62450                                             62450                                             -47.81171249494171                                -4.4987017342901225E-5+6.779850329774462E-5i
62600                                             62600                                             -43.63981336550424                                -3.851934138887625E-5+1.2576786979767718E-4i
62750                                             62750                                             -41.471273950076544                               2.9793656319831996E-7+1.688362206241356E-4i
62900                                             62900                                             -40.46188620679432                                5.675387490455819E-5+1.8095103680237923E-4i
63050                                             63050                                             -40.3602336579286                                 1.0943088679998825E-4+1.5760990789459584E-4i
63200                                             63200                                             -41.14288616222751                                1.3836507606312942E-4+1.0770276083582608E-4i
63350                                             63350                                             -42.996845200047915                               1.324911934773021E-4+5.008134557482613E-5i
63500                                             63500                                             -46.54960841168506                                9.386605977551588E-5+6.50691055825714E-6i
63650                                             63650                                             -54.56228580063475                                3.6827064750111216E-5-6.543043957307759E-6i
63800                                             63800                                             -58.57471347138414                                -1.7338957100876407E-5+1.5960530405978446E-5i
63950                                             63950                                             -47.79006376421445                                -4.840227080993298E-5+6.565647791390017E-5i
64100                                             64100                                             -43.62274577219402                                -4.481990241311795E-5+1.2393788864872857E-4i
64250                                             64250                                             -41.45569429256013                                -8.090257973214499E-6+1.6894599617189865E-4i
64400                                             64400                                             -40.44825705657681                                4.779257945458637E-5+1.838292435155653E-4i
64550                                             64550                                             -40.34793405181034                                1.0164900287229495E-4+1.6305795364168763E-4i
64700                                             64700                                             -41.13320082631765                                1.3301783586422422E-4+1.1454115288289657E-4i
64850                                             64850                                             -42.988697129439586                               1.2997652032309404E-4+5.662010863061173E-5i
65000                                             65000                                             -46.54530258159901                                9.34767390489144E-5+1.1138141237543309E-5i
65150                                             65150                                             -54.569078254696926                               3.7077230759463564E-5-4.704961033108468E-6i
65300                                             65300                                             -58.54693402655223                                -1.8153333255055415E-5+1.5145900140733914E-5i
65450                                             65450                                             -47.78100699833564                                -5.159150052458372E-5+6.329107176428206E-5i
65600                                             65600                                             -43.61946091622344                                -5.0796513081485806E-5+1.2166462413465418E-4i
65750                                             65750                                             -41.45711132965654                                -1.6237409321107066E-5+1.6833067318511308E-4i
65900                                             65900                                             -40.4554090401151                                 3.8883995346516986E-5+1.8575788787011938E-4i
66050                                             66050                                             -40.362649094031646                               9.358915386814548E-5+1.6744133866586353E-4i
66200                                             66200                                             -41.15638300181711                                1.2714278175740557E-4+1.2034987689024668E-4i
66350                                             66350                                             -43.0266592956086                                 1.2666307844033664E-4+6.22998293381416E-5i
66500                                             66500                                             -46.606214375434824                               9.222824674326446E-5+1.524742497838183E-5i
66650                                             66650                                             -54.673747316110266                               3.680186710014466E-5-3.035973842879791E-6i
66800                                             66800                                             -58.71946557311587                                -1.832292523951118E-5+1.4193043841426167E-5i
66950                                             66950                                             -48.44106370296817                                -4.879221536707723E-5+5.7850396407377325E-5i
67100                                             67100                                             -42.87977741409685                                -6.688878120231223E-5+1.2702792222851755E-4i
67250                                             67250                                             -41.17825902342756                                -2.697083839059422E-5+1.7253392899385656E-4i
67400                                             67400                                             -40.27783367925866                                3.0153336305793754E-5+1.9134254102826098E-4i
67550                                             67550                                             -40.26141967491344                                8.892915080932484E-5+1.7249601779290025E-4i
67700                                             67700                                             -40.62149886361976                                1.1194594053215434E-4+1.4877706492211207E-4i
67850                                             67850                                             -42.800788244758756                               1.2462449126698916E-4+7.387303180927951E-5i
68000                                             68000                                             -46.39416078511325                                9.316185604724136E-5+2.228605004228612E-5i
68150                                             68150                                             -54.447236032249045                               3.789968272810418E-5-4.645310337503261E-7i
68300                                             68300                                             -58.355495174898635                               -2.0167770081791492E-5+1.3318871734835369E-5i
68450                                             68450                                             -47.62094473515255                                -5.9427633380848555E-5+5.819034989251737E-5i
68600                                             68600                                             -43.44563156845105                                -6.568738313156297E-5+1.1737800017885824E-4i
68750                                             68750                                             -40.82494605990341                                -4.8285476249576575E-5+1.7535251347644554E-4i
68900                                             68900                                             -40.38746042308496                                2.0260059338306213E-5+1.9019844203371772E-4i
69050                                             69050                                             -40.26230411940133                                7.643011553193357E-5+1.7836490148326334E-4i
69200                                             69200                                             -41.042659946583974                               1.1504286213404047E-4+1.3500998303117573E-4i
69350                                             69350                                             -42.89992878316318                                1.2086828602664301E-4+7.684822182218998E-5i
69500                                             69500                                             -46.46297678944964                                9.143672173528294E-5+2.59012812723336E-5i
69650                                             69650                                             -54.51307415117631                                3.759206945819216E-5+1.3504538217690154E-6i
69800                                             69800                                             -58.41569391123204                                -2.0861370568892035E-5+1.1869859628976798E-5i
69950                                             69950                                             -47.58846547744043                                -6.011325701732462E-5+5.793173601498225E-5i
70100                                             70100                                             -43.47947520993592                                -6.857864405207525E-5+1.151041020859278E-4i
70250                                             70250                                             -41.32479468077439                                -4.1176859233216234E-5+1.666975318523889E-4i
70400                                             70400                                             -40.32380311265257                                1.125057846435018E-5+1.9235268232986602E-4i
70550                                             70550                                             -40.22808459091614                                6.874236151271917E-5+1.8228538489473145E-4i
70700                                             70700                                             -41.01870846296958                                1.0943024434367787E-4+1.402197334747779E-4i
70850                                             70850                                             -42.87959956242757                                1.1782786736419526E-4+8.202219085240436E-5i
71000                                             71000                                             -46.44447377680891                                9.050566189100495E-5+2.9645175141590485E-5i
71150                                             71150                                             -54.503601295143646                               3.755750097272914E-5+2.7406713484223744E-6i
71300                                             71300                                             -58.34060714753943                                -2.1247608215868574E-5+1.160501328134611E-5i
71450                                             71450                                             -47.71076983375846                                -6.307619114964691E-5+5.289181467671433E-5i
71600                                             71600                                             -43.45131489406323                                -7.544803078662898E-5+1.1124909436599495E-4i
71750                                             71750                                             -41.30472520852089                                -5.011141911792638E-5+1.6464814141581297E-4i
71900                                             71900                                             -40.30248878275303                                1.3769423667375769E-6+1.9314991492236366E-4i
72050                                             72050                                             -40.20698705834194                                5.9653976510420925E-5+1.8595617527406016E-4i
72200                                             72200                                             -40.99663783401275                                1.0259800109929662E-4+1.458471350487267E-4i
72350                                             72350                                             -42.85788183123447                                1.1391558950735181E-4+8.796369835595286E-5i
72500                                             72500                                             -46.42507277895048                                8.914909710783236E-5+3.4105113602023174E-5i
72650                                             72650                                             -54.488284599407855                               3.7442422459288416E-5+4.599158902718337E-6i
72800                                             72800                                             -58.28822246810974                                -2.192613509349739E-5+1.0606346997010796E-5i
72950                                             72950                                             -47.60067845726705                                -6.675458699167969E-5+4.993938920849761E-5i
73100                                             73100                                             -43.44917620392829                                -8.029607539383754E-5+1.0784343655223516E-4i
73250                                             73250                                             -41.28847850521111                                -5.757209314782852E-5+1.6253194676130178E-4i
73400                                             73400                                             -40.28490758825107                                -7.276194245342538E-6+1.9340936606926373E-4i
73550                                             73550                                             -40.187217269839614                               5.147878183275889E-5+1.88844482351902E-4i
73700                                             73700                                             -40.97449245737459                                9.639337498557055E-5+1.5056098358856573E-4i
73850                                             73850                                             -42.835164433015635                               1.1033933745679958E-4+9.299592756539798E-5i
74000                                             74000                                             -46.40048446839443                                8.789731377251142E-5+3.790132830516768E-5i
74150                                             74150                                             -54.46610290099608                                3.732033231784726E-5+6.129201005178331E-6i
74300                                             74300                                             -58.239736741976465                               -2.2443398128846326E-5+9.808372878894467E-6i
74450                                             74450                                             -47.55683825506595                                -6.886356010038508E-5+4.773302199012619E-5i
74600                                             74600                                             -43.40011007961184                                -8.428017976613855E-5+1.0573511933475999E-4i
74750                                             74750                                             -41.22933576041148                                -6.255728309123576E-5+1.6194263850977109E-4i
74900                                             74900                                             -40.20850470418089                                -1.1398538521723012E-5+1.949231751827707E-4i
75050                                             75050                                             -40.07161531488194                                5.053016606082483E-5+1.918137365962691E-4i
75200                                             75200                                             -40.82676814349977                                1.0144167892101041E-4+1.509162057871105E-4i
75350                                             75350                                             -42.47944576210986                                1.256913856775288E-4+8.247447234044358E-5i
75500                                             75500                                             -48.74531484519659                                1.0689651577411308E-5+7.228813579862603E-5i
75650                                             75650                                             -54.87018979261649                                3.369630171728977E-5+1.2955658910129841E-5i
75800                                             75800                                             -58.343453756553046                               -2.3307944123418523E-5+6.518655357501402E-6i
75950                                             75950                                             -47.685932229104615                               -7.300212372407522E-5+3.85448334294658E-5i
76100                                             76100                                             -43.520398462109604                               -9.4317674901645E-5+9.427510376880388E-5i
76250                                             76250                                             -41.350526402835364                               -7.899706499275849E-5+1.5188447015446194E-4i
76400                                             76400                                             -40.34223131356802                                -3.304507233592435E-5+1.8941212056011736E-4i
76550                                             76550                                             -40.24153411908373                                2.591394257855928E-5+1.9278118760102103E-4i
76700                                             76700                                             -41.02780547731389                                7.54462748830953E-5+1.608670662945899E-4i
76850                                             76850                                             -42.890515421445286                               9.67267807628347E-5+1.0584533914992367E-4i
77000                                             77000                                             -46.46326635074124                                8.164294390472504E-5+4.863515204800439E-5i
77150                                             77150                                             -54.55607779177723                                3.5813936087314424E-5+1.0881516141258984E-5i
77300                                             77300                                             -58.22595339254951                                -2.356296294225846E-5+6.826716297814173E-6i
77450                                             77450                                             -47.596703673637                                  -7.422551176228254E-5+3.804017264319448E-5i
77600                                             77600                                             -43.456766911219006                               -9.717804203085434E-5+9.274980149931444E-5i
77750                                             77750                                             -41.30157217261993                                -8.3921243227425E-5+1.5032931243119663E-4i
77900                                             77900                                             -40.30299491317202                                -3.9599430149694914E-5+1.8904053267199128E-4i
78050                                             78050                                             -40.20964150468919                                1.8875778377225316E-5+1.9431597382779664E-4i
78200                                             78200                                             -41.00315748223014                                6.931731442405553E-5+1.6414977142797937E-4i
78350                                             78350                                             -42.87134243422948                                9.254236472422406E-5+1.099371701211993E-4i
78500                                             78500                                             -46.45044688691543                                7.964421894535167E-5+5.210032191560465E-5i
78650                                             78650                                             -54.556692812308526                               3.5308406230616374E-5+1.2416258206915387E-5i
78800                                             78800                                             -58.20248487288423                                -2.3904147048781077E-5+5.802581386826766E-6i
78950                                             78950                                             -47.590868851871406                               -7.589285003600788E-5+3.472908117307938E-5i
79100                                             79100                                             -43.45884365630443                                -1.0124170830705381E-4+8.824730399115133E-5i
79250                                             79250                                             -41.31356319197502                                -9.059547656359301E-5+1.4612463194541014E-4i
79400                                             79400                                             -40.328308766665344                               -4.8218412370015784E-5+1.8644735860295913E-4i
79550                                             79550                                             -40.2583871235465                                 9.581766413913062E-6+1.9390143917630276E-4i
79700                                             79700                                             -41.09975012757165                                6.050314404443258E-5+1.655023889260976E-4i
79850                                             79850                                             -43.13957295638342                                8.372549071061774E-5+1.1137096143343239E-4i
80000                                             80000                                             -45.429046535846894                               8.733550739004059E-5+6.190102219072458E-5i
80150                                             80150                                             -54.34052610352374                                3.5642119097456515E-5+1.4211856716017657E-5i
80300                                             80300                                             -58.03217940726174                                -2.4617486404865385E-5+4.822513999247491E-6i
80450                                             80450                                             -47.461236077982875                               -7.852148043585583E-5+3.180045059480996E-5i
80600                                             80600                                             -43.34528840243024                                -1.06463617725705E-4+8.473969000577508E-5i
80750                                             80750                                             -41.20401125854835                                -9.827541992679656E-5+1.4372554430797102E-4i
80900                                             80900                                             -40.214322843443284                               -5.723611993746491E-5+1.86542103997267E-4i
81050                                             81050                                             -40.1285666732539                                 1.0293092588820052E-6+1.9705875632258785E-4i
81200                                             81200                                             -40.927357984329156                               5.441720328286381E-5+1.7131204954723422E-4i
81350                                             81350                                             -42.80055370004699                                8.2691892151876E-5+1.1896080513240648E-4i
81500                                             81500                                             -46.38575372845704                                7.504867215529787E-5+5.967642699322706E-5i
81650                                             81650                                             -54.507342960652636                               3.419890023514949E-5+1.57254940391649E-5i
81800                                             81800                                             -58.08634144387115                                -2.4667141361955913E-5+3.606974109948702E-6i
81950                                             81950                                             -47.499820175878334                               -7.960445818711026E-5+2.786651052755218E-5i
82100                                             82100                                             -43.353601096984555                               -1.1031837960717716E-4+7.943403797983084E-5i
82250                                             82250                                             -41.54791002587124                                -9.791885151866353E-5+1.3571681221957732E-4i
82400                                             82400                                             -40.57486210621738                                -5.704395448263844E-5+1.7828844194756055E-4i
82550                                             82550                                             -40.041202988907614                               -1.091992540469544E-5+1.98753757673642E-4i
82700                                             82700                                             -40.89565461484358                                4.535346656048267E-5+1.746105136809506E-4i
82850                                             82850                                             -42.78124145384834                                7.657990753695554E-5+1.2336403293433662E-4i
83000                                             83000                                             -46.373464946102004                               7.199321689993488E-5+6.353429634498031E-5i
83150                                             83150                                             -54.50537068505322                                3.3351128039538214E-5+1.747002535956721E-5i
83300                                             83300                                             -58.04992287114061                                -2.4920137737804993E-5+2.3871098016048364E-6i
83450                                             83450                                             -47.48541615887426                                -8.103491957089926E-5+2.3882751737480667E-5i
83600                                             83600                                             -43.360329767107324                               -1.1402956557249322E-4+7.381436219444648E-5i
83750                                             83750                                             -41.22143222134299                                -1.1155441463683857E-4+1.3322665918091836E-4i
83900                                             83900                                             -40.15454535838434                                -7.609230048855053E-5+1.8113965628996365E-4i
84050                                             84050                                             -40.11233641080656                                -1.8306486153585322E-5+1.965794566548551E-4i
84200                                             84200                                             -40.91423521674517                                3.748106804074558E-5+1.760738296152642E-4i
84350                                             84350                                             -42.78893856902989                                7.07745012328842E-5+1.2663650215494204E-4i
84500                                             84500                                             -46.377334130456724                               6.891983383339184E-5+6.67942839549518E-5i
84650                                             84650                                             -54.51409987148739                                3.245404924412387E-5+1.9010206361191884E-5i
84800                                             84800                                             -58.02671511808892                                -2.507188674960581E-5+1.2124468549146172E-6i
84950                                             84950                                             -47.472285037693176                               -8.219599486725127E-5+2.0061762897594093E-5i
85100                                             85100                                             -43.34636242391441                                -1.1759227721575005E-4+6.843095046182857E-5i
85250                                             85250                                             -41.19840606468963                                -1.1811108054926578E-4+1.2807815635884623E-4i
85400                                             85400                                             -40.20400398422413                                -8.373841763653633E-5+1.7650036490279852E-4i
85550                                             85550                                             -40.11386946256181                                -2.7632871986926766E-5+1.9545147133825935E-4i
85700                                             85700                                             -40.90704315076202                                2.8822609236534014E-5+1.7784766630524196E-4i
85850                                             85850                                             -42.759793432569495                               6.391484358325705E-5+1.307762909089627E-4i
86000                                             86000                                             -46.46921342914047                                6.724470035662788E-5+6.705773910065105E-5i
86150                                             86150                                             -54.55435196980132                                3.1595269263162695E-5+2.0083357217592912E-5i
86300                                             86300                                             -58.02834084882206                                -2.5094991657037546E-5+2.740643254561803E-7i
86450                                             86450                                             -47.48732630150346                                -8.27330456022457E-5+1.7004376326346105E-5i
86600                                             86600                                             -43.35885674423469                                -1.1973537980347615E-4+6.419501550192219E-5i
86750                                             86750                                             -41.235400793619576                               -1.214413807932857E-4+1.2389012307234548E-4i
86900                                             86900                                             -40.25436744080393                                -8.726612019527291E-5+1.735197480844386E-4i
87050                                             87050                                             -40.19935493359203                                -2.83815686021871E-5+1.9339044522781457E-4i
87200                                             87200                                             -41.1357080272647                                 4.062634387574926E-5+1.7071946859426035E-4i
87350                                             87350                                             -42.39229558063269                                3.4921925950781585E-5+1.4777999264792285E-4i
87500                                             87500                                             -46.27075092584454                                5.874239308095719E-5+7.739258204453314E-5i
87650                                             87650                                             -54.47601752509466                                2.9799538043884244E-5+2.321852981312933E-5i
87800                                             87800                                             -57.90343193795528                                -2.539351060826256E-5-1.8388086746590204E-6i
87950                                             87950                                             -47.40464816602567                                -8.462636513173472E-5+1.0459233735549134E-5i
88100                                             88100                                             -43.292548702218035                               -1.253758927515225E-4+5.49765305499772E-5i
88250                                             88250                                             -41.15243017859069                                -1.3238132359383314E-4+1.1468423547011941E-4i
88400                                             88400                                             -40.163628269881755                               -1.0317349124944197E-4+1.669616610050495E-4i
88550                                             88550                                             -40.08018764325775                                -4.895177117936189E-5+1.9202068935886274E-4i
88700                                             88700                                             -40.880471644855845                               9.646370340288257E-6+1.8046244857172766E-4i
88850                                             88850                                             -42.75847286585113                                5.042576499736384E-5+1.3656951062257505E-4i
89000                                             89000                                             -46.35427570780407                                5.787202429580196E-5+7.688488685519967E-5i
89150                                             89150                                             -54.51971085314317                                2.9068957626665615E-5+2.3829025209920474E-5i
89300                                             89300                                             -57.91532690083409                                -2.5281280232769543E-5-2.701018302353475E-6i
89450                                             89450                                             -47.416436489970394                               -8.484716259427039E-5+7.229580527789992E-6i
89600                                             89600                                             -43.29867405859283                                -1.274115211618021E-4+4.981388314706514E-5i
89750                                             89750                                             -41.15668973705329                                -1.3705447281942007E-4+1.0891871584139956E-4i
89900                                             89900                                             -40.165450386359176                               -1.103396721023886E-4+1.622651038268863E-4i
90050                                             90050                                             -40.07974803283149                                -5.747037702896751E-5+1.8965587756991642E-4i
90200                                             90200                                             -40.87624867994825                                1.4484113646795471E-6+1.8080216489724243E-4i
90350                                             90350                                             -42.75548450303312                                4.4099165074362734E-5+1.3879424038465427E-4i
90500                                             90500                                             -46.35181493297472                                5.4268073973795516E-5+7.950271545431598E-5i
90650                                             90650                                             -54.522991038643866                               2.7907213640820938E-5+2.5158447385598137E-5i
90800                                             90800                                             -57.89672966736277                                -2.517954052194682E-5-3.899162145937218E-6i
90950                                             90950                                             -47.401257709905764                               -8.524270110921162E-5+3.2214464694702016E-6i
91100                                             91100                                             -43.285728899872026                               -1.2982892177204608E-4+4.376571424968834E-5i
91250                                             91250                                             -41.14322978692321                                -1.423321150115786E-4+1.0239099322739698E-4i
91400                                             91400                                             -40.15252084097972                                -1.182003156795508E-4+1.5699776260102993E-4i
91550                                             91550                                             -40.066118928894184                               -6.667763825507489E-5+1.8694846069378102E-4i
91700                                             91700                                             -40.86516150129374                                -7.372748150547004E-6+1.8088871905286297E-4i
91850                                             91850                                             -42.74375387613938                                3.7332234681553E-5+1.409689512208434E-4i
92000                                             92000                                             -46.342005688098844                               5.033976522084149E-5+8.217399470411557E-5i
92150                                             92150                                             -54.519554805875366                               2.6636156392312316E-5+2.6521551200642257E-5i
92300                                             92300                                             -57.84821464657259                                -2.5101943645244873E-5-5.137914347197459E-6i
92450                                             92450                                             -47.376502626102095                               -8.554053784115556E-5-1.0527579391572672E-6i
92600                                             92600                                             -43.26132446859323                                -1.3224132990952153E-4+3.7269217681545896E-5i
92750                                             92750                                             -41.11800825963296                                -1.4779124743652394E-4+9.528456515750516E-5i
92900                                             92900                                             -40.124632895111475                               -1.265592069692456E-4+1.5116603640952242E-4i
93050                                             93050                                             -40.037018623252166                               -7.671589673297063E-5+1.8378021131137956E-4i
93200                                             93200                                             -40.83771720782462                                -1.7260906867822E-5+1.8078970655077686E-4i
93350                                             93350                                             -42.72327715894405                                2.9142795650471953E-5+1.432380632623298E-4i
93500                                             93500                                             -46.374663784154684                               4.43323842939658E-5+8.51570615654218E-5i
