% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 9 2025, 08:51
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
45950                                             45950                                             -52.369243244723705                               2.4155428049787986E-5+4.164893728419994E-5i
46100                                             46100                                             -47.452127099589845                               3.399869501663488E-5+7.769201398211134E-5i
46250                                             46250                                             -44.54074619708415                                6.149286099499385E-5+1.0138357705102852E-4i
46400                                             46400                                             -42.55382432097383                                6.685675981998873E-5+1.3321701015511778E-4i
46550                                             46550                                             -42.226226710802244                               1.3319358342966936E-4+7.884629945065225E-5i
46700                                             46700                                             -42.438341317493176                               1.4375180479375693E-4+4.637565730314375E-5i
46850                                             46850                                             -43.497561582567826                               1.3313991047642082E-4+1.2294008852387073E-5i
47000                                             47000                                             -45.624883007606805                               1.0421405431904063E-4-9.664600303382898E-6i
47150                                             47150                                             -49.32697280221714                                6.746991295702998E-5-1.0876750005883729E-5i
47300                                             47300                                             -54.50093407142088                                3.647334047696127E-5+9.415082269703667E-6i
47450                                             47450                                             -52.14626429492341                                2.268463857396652E-5+4.388226184481869E-5i
47600                                             47600                                             -47.35599383406718                                3.1158729133562435E-5+7.988783753298812E-5i
47750                                             47750                                             -44.46839850012122                                5.863904114900009E-5+1.042000348061567E-4i
47900                                             47900                                             -42.873558913286104                               9.479251170574354E-5+1.07954221404305E-4i
48050                                             48050                                             -42.22151653388396                                1.26064445868046E-4+8.995010974433004E-5i
48200                                             48200                                             -42.391606166846216                               1.407244315514422E-4+5.7085568872183856E-5i
48350                                             48350                                             -43.413418862083915                               1.3323976871093546E-4+2.177811354109327E-5i
48500                                             48500                                             -45.484059176822                                  1.0633876676763299E-4-2.655947199503572E-6i
48650                                             48650                                             -49.08164520675837                                6.995280899524392E-5-6.965757790577953E-6i
48800                                             48800                                             -54.19410476289307                                3.755776598501903E-5+1.0594221109383462E-5i
48950                                             48950                                             -52.31315608974435                                2.1115478520183917E-5+4.361635982619294E-5i
49100                                             49100                                             -47.50882275828846                                2.662978793382953E-5+7.993457510069302E-5i
49250                                             49250                                             -44.56988656581288                                5.1912952889421327E-5+1.0616507296024036E-4i
49400                                             49400                                             -42.93720026222707                                8.739375910576941E-5+1.1270233568616561E-4i
49550                                             49550                                             -42.256112354384534                               1.1971489397660795E-4+9.72693146760184E-5i
49700                                             49700                                             -42.40610441651491                                1.3661548297549952E-4+6.573793911179848E-5i
49850                                             49850                                             -43.519192023346335                               1.3012068627171747E-4+2.927741178859744E-5i
50000                                             50000                                             -45.29949751497973                                1.0856724749019886E-4+4.399499386575911E-6i
50150                                             50150                                             -48.823897654432145                               7.235394893467806E-5-2.999525400060321E-6i
50300                                             50300                                             -53.88304960971905                                3.87002471650133E-5+1.1755185356343567E-5i
50450                                             50450                                             -52.50242610812392                                1.9680298193380796E-5+4.313693251922768E-5i
50600                                             50600                                             -47.68196078024856                                2.2163663747243323E-5+7.956143016052408E-5i
50750                                             50750                                             -44.68262340640453                                4.5036794648400935E-5+1.0760944242160786E-4i
50900                                             50900                                             -43.00359148648373                                7.961437028503049E-5+1.1701482625547932E-4i
51050                                             51050                                             -42.281052035741894                               1.1287685434491213E-4+1.0447750865383298E-4i
51200                                             51200                                             -42.38104761483665                                1.323330549380386E-4+7.487474310463593E-5i
51350                                             51350                                             -43.31909622251394                                1.3066446732035164E-4+3.942228695152927E-5i
51500                                             51500                                             -45.2698489668694                                 1.084222233815324E-4+1.147601802298226E-5i
51650                                             51650                                             -48.65338353620152                                7.383473396505025E-5+1.5854782819957336E-6i
51800                                             51800                                             -53.56562832032484                                3.970715104395506E-5+1.353806884496489E-5i
51950                                             51950                                             -52.607366420755895                               1.8649721609254044E-5+4.297238713801832E-5i
52100                                             52100                                             -47.83805906267092                                1.837804356852324E-5+7.901059838621993E-5i
52250                                             52250                                             -44.8001946810227                                 3.884013103722106E-5+1.0833326058756754E-4i
52400                                             52400                                             -43.08555229969568                                7.225557826384676E-5+1.2014810325755576E-4i
52550                                             52550                                             -42.33021431791083                                1.0604291149945988E-4+1.1020594346000667E-4i
52700                                             52700                                             -42.394700098979065                               1.275248463103451E-4+8.23596847771002E-5i
52850                                             52850                                             -43.285316770325934                               1.2866821068802103E-4+4.7087786239963236E-5i
53000                                             53000                                             -45.151485591526644                               1.0912752136049697E-4+1.7512545813058722E-5i
53150                                             53150                                             -48.31947702948003                                7.662986647660741E-5+4.221704672846549E-6i
53300                                             53300                                             -51.70800198557892                                5.18615805994993E-5+3.119318366162638E-6i
53450                                             53450                                             -52.39000935703417                                1.2567479430292128E-5+4.635859514356966E-5i
53600                                             53600                                             -47.85589646387229                                8.215632641028758E-6+8.053545015596075E-5i
53750                                             53750                                             -44.82031191554804                                3.611366692474194E-5+1.0899194770086496E-4i
53900                                             53900                                             -43.1427398105798                                 6.53847921668338E-5+1.2298018851186754E-4i
54050                                             54050                                             -42.38802702217615                                9.868376777810717E-5+1.1551041415014396E-4i
54200                                             54200                                             -42.4467692906735                                 1.2138398350192148E-4+8.964919871279342E-5i
54350                                             54350                                             -43.326074279983885                               1.2468119936848154E-4+5.524502426568212E-5i
54500                                             54500                                             -45.16568201089035                                1.0740623257027293E-4+2.5289147218110486E-5i
54650                                             54650                                             -48.2523890735481                                 7.65689465698216E-5+1.090172495588071E-5i
54800                                             54800                                             -52.26243899437342                                4.5968532494167214E-5+1.6208886870261452E-5i
54950                                             54950                                             -52.597888353592666                               4.6895603209640147E-5+1.8696518466754242E-7i
55100                                             55100                                             -47.002574242222764                               -7.073648471189742E-6+8.902967742507872E-5i
55250                                             55250                                             -44.39916922291134                                1.844667013622958E-5+1.1910340463738844E-4i
55400                                             55400                                             -42.80631471807133                                5.313341061174981E-5+1.3467976127057302E-4i
55550                                             55550                                             -42.08996146068063                                8.9871273402653E-5+1.2901174208090893E-4i
55700                                             55700                                             -42.15884484222378                                1.1624608031046701E-4+1.040130756849722E-4i
55850                                             55850                                             -43.03313754107467                                1.227227430621869E-4+6.952865173115441E-5i
56000                                             56000                                             -44.85306565904036                                1.108706409876925E-4+2.8144081246295194E-5i
56150                                             56150                                             -48.05966170044549                                7.750616975216174E-5+1.5680283603103362E-5i
56300                                             56300                                             -52.79019079196826                                4.139758807131244E-5+1.9753894163310193E-5i
56450                                             56450                                             -52.813452845580294                               1.4050299867729432E-5+4.353534579792928E-5i
56600                                             56600                                             -48.10508681726978                                5.356474143625167E-6+7.848135127741518E-5i
56750                                             56750                                             -44.942797192656315                               1.8316214326907776E-5+1.1171989933644877E-4i
56900                                             56900                                             -43.12913258889532                                4.7879084662749705E-5+1.3102582893642634E-4i
57050                                             57050                                             -42.290788395521865                               8.28462202290825E-5+1.2938416328411861E-4i
57200                                             57200                                             -42.27574402102838                                1.1004336178410679E-4+1.0759239700586232E-4i
57350                                             57350                                             -43.07947701308113                                1.1923418921155893E-4+7.3940244739501E-5i
57500                                             57500                                             -44.841831317822226                               1.069051151678102E-4+4.110444305605032E-5i
57650                                             57650                                             -47.908168391340666                               7.756260014685212E-5+2.142646596015041E-5i
57800                                             57800                                             -52.46870228028705                                4.203930570950698E-5+2.2323324727069327E-5i
57950                                             57950                                             -52.849736491463936                               1.3430336880171367E-5+4.353104781373851E-5i
58100                                             58100                                             -48.26194480788541                                2.2560651501968287E-6+7.722314719360579E-5i
58250                                             58250                                             -45.064551810333356                               1.2498089331625106E-5+1.1093370724490903E-4i
58400                                             58400                                             -43.21178473377941                                4.0157464879453375E-5+1.3221460185841583E-4i
58550                                             58550                                             -42.337706561907815                               7.47484728352843E-5+1.332771456287185E-4i
58700                                             58700                                             -42.28687451438327                                1.0323296981690211E-4+1.1387709715793282E-4i
58850                                             58850                                             -43.04972994062066                                1.1486857001252737E-4+8.13907344006104E-5i
59000                                             59000                                             -44.75672173069989                                1.0520892832260875E-4+4.80518208679781E-5i
59150                                             59150                                             -47.73345799894183                                7.774827385570449E-5+2.6382732812524345E-5i
59300                                             59300                                             -52.1875403997994                                 4.260050350540778E-5+2.4543027044798826E-5i
59450                                             59450                                             -52.9331152821068                                 1.2750703437702793E-5+4.32814296988937E-5i
59600                                             59600                                             -48.447642327652                                  -7.379611361990612E-7+7.561835047120713E-5i
59750                                             59750                                             -45.274550859100906                               7.832580812106027E-6+1.0868700751165417E-4i
59900                                             59900                                             -43.19617972072612                                3.109178313376315E-5+1.3489015248302483E-4i
60050                                             60050                                             -42.31713620911485                                6.606277146081752E-5+1.381908179752811E-4i
60200                                             60200                                             -42.20751007813063                                9.644538513681189E-5+1.2148673949097244E-4i
60350                                             60350                                             -42.770533182191876                               1.1306676096656254E-4+9.138447740975053E-5i
60500                                             60500                                             -45.06504579514317                                9.781942734177207E-5+5.378133337130553E-5i
60650                                             60650                                             -47.7744461430911                                 7.538493295167203E-5+3.1537828788175126E-5i
60800                                             60800                                             -52.52091835848569                                3.926522008124156E-5+2.639695972950218E-5i
60950                                             60950                                             -52.319125978333545                               1.6297727302827525E-5+4.560053326108093E-5i
61100                                             61100                                             -48.53575880340603                                -2.0470635237468393E-6+7.483066671221117E-5i
61250                                             61250                                             -45.3093325547262                                 2.2711260539987066E-6+1.0850962498298866E-4i
61400                                             61400                                             -43.39145515923791                                2.5543339106870455E-5+1.329175461417531E-4i
61550                                             61550                                             -42.46415566695638                                5.8675014446119E-5+1.386986461910933E-4i
61700                                             61700                                             -42.408591004285                                  8.919181599420511E-5+1.2254358471797122E-4i
61850                                             61850                                             -42.814572201643735                               1.039307201872175E-4+1.0060012351009728E-4i
62000                                             62000                                             -44.53594284130196                                1.002070787967102E-4+6.35145822862615E-5i
62150                                             62150                                             -47.350386638491926                               7.677929514177118E-5+3.8306296615608915E-5i
62300                                             62300                                             -51.62687600736615                                4.4681250432720976E-5+2.7456096508338135E-5i
62450                                             62450                                             -52.97730240406612                                1.1807229319760193E-5+4.331100490539974E-5i
62600                                             62600                                             -48.74706316605864                                -6.456755903716527E-6+7.277365131619362E-5i
62750                                             62750                                             -45.42760602678931                                -4.4781929809945E-6+1.0697184079200284E-4i
62900                                             62900                                             -43.451738303509245                               1.6731239312728352E-5+1.3336817639220122E-4i
63050                                             63050                                             -42.471749657554454                               4.903027181168973E-5+1.4225498561515337E-4i
63200                                             63200                                             -42.31612898399227                                8.020197376812366E-5+1.3051466241109644E-4i
63350                                             63350                                             -42.959154700265586                               9.847482725650059E-5+1.026627164906202E-4i
63500                                             63500                                             -44.50295810574602                                9.69127425588523E-5+6.921554913963401E-5i
63650                                             63650                                             -47.21181570614682                                7.598965495531074E-5+4.273999180059995E-5i
63800                                             63800                                             -51.27411742716649                                4.338556590027798E-5+3.3176170605164756E-5i
63950                                             63950                                             -52.857408745851714                               1.111949124465994E-5+4.4136378969716894E-5i
64100                                             64100                                             -48.85632351269339                                -8.95150470614503E-6+7.158877939172914E-5i
64250                                             64250                                             -45.53387701517275                                -9.519898202636767E-6+1.0533426079872843E-4i
64400                                             64400                                             -43.529402892261835                               9.409028458196023E-6+1.3288436989822294E-4i
64550                                             64550                                             -42.51953898618559                                4.0584868084558856E-5+1.4403315400279837E-4i
64700                                             64700                                             -42.33199890796079                                7.219419278570172E-5+1.3479183217657287E-4i
64850                                             64850                                             -42.938697249785                                  9.22965430635303E-5+1.086914166127384E-4i
65000                                             65000                                             -44.43343326021424                                9.326816354582323E-5+7.558305272692412E-5i
65150                                             65150                                             -47.06496010588328                                7.463074612201748E-5+4.7883315261398884E-5i
65300                                             65300                                             -51.02446050159113                                4.319729648349924E-5+3.59647248256989E-5i
65450                                             65450                                             -52.86476487572716                                1.0505383923720135E-5+4.4246964937322275E-5i
65600                                             65600                                             -49.006173115581035                               -1.1070236343058149E-5+7.004283539702172E-5i
65750                                             65750                                             -45.674825270889556                               -1.4313019858547271E-5+1.0307213949567462E-4i
65900                                             65900                                             -43.6374226418642                                 2.2290072432817887E-6+1.3155171978396218E-4i
66050                                             66050                                             -42.597027306053434                               3.205427866981303E-5+1.4480749114231806E-4i
66200                                             66200                                             -42.38161609214543                                6.383430238687815E-5+1.3798703024425762E-4i
66350                                             66350                                             -42.95780768677212                                8.552303825920538E-5+1.1370581591185758E-4i
66500                                             66500                                             -44.411889309660125                               8.892199196092188E-5+8.109437215875204E-5i
66650                                             66650                                             -46.97793158304328                                7.272238180283663E-5+5.227966036913667E-5i
66800                                             66800                                             -50.865008986977855                               4.3106994346786554E-5+3.7675067997566813E-5i
66950                                             66950                                             -53.62170099548872                                1.2646363179935616E-5+3.971687037152005E-5i
67100                                             67100                                             -48.14776178662767                                -1.9056654228521985E-5+7.592332238348654E-5i
67250                                             67250                                             -45.470786464392674                               -2.0686242122536225E-5+1.0450693761832053E-4i
67400                                             67400                                             -43.53870527056412                                -5.101927237460835E-6+1.3297662892897133E-4i
67550                                             67550                                             -42.54735235816617                                2.5222900275845284E-5+1.4701542718442706E-4i
67700                                             67700                                             -42.05045855597716                                4.615113606415422E-5+1.5105241435120487E-4i
67850                                             67850                                             -42.79327151067581                                7.75626015042663E-5+1.2251077366176588E-4i
68000                                             68000                                             -44.22650063768267                                8.409428160693899E-5+8.968396519937194E-5i
68150                                             68150                                             -46.733691185677515                               7.02204231567416E-5+5.96226020561641E-5i
68300                                             68300                                             -50.48227467500133                                4.1361262557493284E-5+4.322996271433066E-5i
68450                                             68450                                             -52.527829567861495                               8.191637335452917E-6+4.656065443087165E-5i
68600                                             68600                                             -49.03877289474729                                -1.7200751594337316E-5+6.852064069107211E-5i
68750                                             68750                                             -45.08882090112715                                -2.99326726915794E-5+1.07224421313723E-4i
68900                                             68900                                             -43.74341527337734                                -1.222901588754377E-5+1.2939824409630152E-4i
69050                                             69050                                             -42.60715562029007                                1.4611074370340926E-5+1.4741764957293402E-4i
69200                                             69200                                             -42.32220708507964                                4.6613131861328316E-5+1.458109410377162E-4i
69350                                             69350                                             -42.8263944613251                                 7.14373341695329E-5+1.2554605081704917E-4i
69500                                             69500                                             -44.19371215250003                                7.956729911823279E-5+9.433268098180125E-5i
69650                                             69650                                             -46.64960139736506                                6.761082183137646E-5+6.387836013954651E-5i
69800                                             69800                                             -50.499379255248364                               3.851311175073757E-5+4.563171665072918E-5i
69950                                             69950                                             -52.423008096898286                               1.189684741459418E-5+4.634719764395889E-5i
70100                                             70100                                             -49.38177988280887                                -1.704074713260173E-5+6.573838652024211E-5i
70250                                             70250                                             -45.96311194208375                                -2.790400347851829E-5+9.671927169518924E-5i
70400                                             70400                                             -43.80439749886116                                -1.8731095790036623E-5+1.2769904345188987E-4i
70550                                             70550                                             -42.65485953228308                                6.600774623277683E-6+1.4718064364338534E-4i
70700                                             70700                                             -42.3336464537356                                 3.837957808283665E-5+1.4798303745056085E-4i
70850                                             70850                                             -42.79168697298829                                6.449747547915274E-5+1.2989455283474172E-4i
71000                                             71000                                             -44.09525946690025                                7.506462713485762E-5+9.972012478098868E-5i
71150                                             71150                                             -46.43544651757658                                6.59942332681962E-5+6.880221790972474E-5i
71300                                             71300                                             -49.989547565374124                               4.054491719540643E-5+4.8638958993652004E-5i
71450                                             71450                                             -52.610808711602985                               8.597914392005634E-6+4.603015730164639E-5i
71600                                             71600                                             -49.423561219458975                               -1.9979041088635796E-5+6.456472835048022E-5i
71750                                             71750                                             -46.047856883287224                               -3.24633749108072E-5+9.425266221940731E-5i
71900                                             71900                                             -43.871023240577                                  -2.5480811747136123E-5+1.255190299614961E-4i
72050                                             72050                                             -42.69483641215176                                -1.7435466970194824E-6+1.4664169755851386E-4i
72200                                             72200                                             -42.34519478498679                                2.9683418307779874E-5+1.4976247919862296E-4i
72350                                             72350                                             -42.77136037470342                                5.6889549658212246E-5+1.337713313284139E-4i
72500                                             72500                                             -44.03463190358526                                6.954725430619035E-5+1.046947291684086E-4i
72650                                             72650                                             -46.320689061268084                               6.275397853955367E-5+7.344582777468744E-5i
72800                                             72800                                             -49.799583009783575                               3.885491511396166E-5+5.176110456195371E-5i
72950                                             72950                                             -52.33918306893589                                6.576081498343989E-6+4.786412651502925E-5i
73100                                             73100                                             -49.46546025286444                                -2.221810965330473E-5+6.348437370184978E-5i
73250                                             73250                                             -45.9574948492516                                 -3.67828282157312E-5+9.377307254165856E-5i
73400                                             73400                                             -47.222642436615764                               2.3361025441426264E-5+8.38836779447627E-5i
73550                                             73550                                             -42.87961493069189                                -1.1467649186247542E-5+1.4310648554949346E-4i
73700                                             73700                                             -42.40014666345462                                1.9740332681372763E-5+1.5042320119007524E-4i
73850                                             73850                                             -42.74685504574883                                4.828029592984784E-5+1.375491694443065E-4i
74000                                             74000                                             -43.92432826658655                                6.354001466668535E-5+1.1030344730222907E-4i
74150                                             74150                                             -46.08307336012916                                5.98568293009305E-5+7.921072694105913E-5i
74300                                             74300                                             -49.35846486188785                                3.865704238148471E-5+5.605694605126388E-5i
74450                                             74450                                             -52.00697960145108                                7.942820694273323E-6+4.956498922448205E-5i
74600                                             74600                                             -49.69277220566396                                -2.0708125068158445E-5+6.216421694127394E-5i
74750                                             74750                                             -46.349369770282536                               -3.649900392832528E-5+8.909964406000892E-5i
74900                                             74900                                             -44.07500735579781                                -3.370471465480307E-5+1.2048074860904201E-4i
75050                                             75050                                             -43.18896381648963                                -7.409963029170186E-6+1.3834380840893612E-4i
75200                                             75200                                             -42.64161081678662                                2.2189075081224807E-5+1.458755436126724E-4i
75350                                             75350                                             -43.17791522835784                                5.597941816615215E-5+1.2692168337979925E-4i
75500                                             75500                                             -44.02976097767709                                -1.2079743727522185E-6+1.2575402981651607E-4i
75650                                             75650                                             -46.15202485432099                                5.123742092905115E-5+8.412278289227082E-5i
75800                                             75800                                             -49.764593796106965                               3.395636386244183E-5+5.54054718799879E-5i
75950                                             75950                                             -52.96043715459316                                2.862107144285808E-6+4.4887674684912504E-5i
76100                                             76100                                             -50.19486574001965                                -2.8563285339955335E-5+5.4850959344543426E-5i
76250                                             76250                                             -46.51059903238625                                -4.847204309860187E-5+8.113887901062267E-5i
76400                                             76400                                             -44.13682189593612                                -4.9626362534027635E-5+1.1387557278363936E-4i
76550                                             76550                                             -42.823121966089275                               -3.1838221509872255E-5+1.409509114385088E-4i
76700                                             76700                                             -42.357671813411066                               -1.9305471683495057E-6+1.5244443769979465E-4i
76850                                             76850                                             -42.66745180227755                                2.8772305904034567E-5+1.4427412253592564E-4i
77000                                             77000                                             -43.79342169582276                                4.881061338329884E-5+1.1965607362773856E-4i
77150                                             77150                                             -45.89795453176366                                5.0624184505909664E-5+8.788412087090691E-5i
77300                                             77300                                             -49.18415545267135                                3.351841086640661E-5+6.08535208698191E-5i
77450                                             77450                                             -52.254574004379904                               3.8002221279254123E-6+4.8638449741345013E-5i
77600                                             77600                                             -50.092431238493056                               -2.571109965593399E-5+5.705003579004053E-5i
77750                                             77750                                             -46.61872517124378                                -4.8463272780518984E-5+7.97791178023255E-5i
77900                                             77900                                             -44.25960206036155                                -4.9276157655653297E-5+1.1212562051265973E-4i
78050                                             78050                                             -42.87274821945829                                -3.8814573834700106E-5+1.3833660475026655E-4i
78200                                             78200                                             -42.37170818321395                                -9.878229667192873E-6+1.5188961158107972E-4i
78350                                             78350                                             -42.63896921296273                                2.097493130920336E-5+1.4610040532880841E-4i
78500                                             78500                                             -43.71334568227822                                4.253008894405941E-5+1.232964652746471E-4i
78650                                             78650                                             -45.74770230840767                                4.6715270160757605E-5+9.201204284192688E-5i
78800                                             78800                                             -48.94608033432349                                3.188294849099105E-5+6.38912319990137E-5i
78950                                             78950                                             -52.13097947212902                                3.4273605540313667E-6+4.93670174397387E-5i
79100                                             79100                                             -50.35315703319286                                -2.8191879943628706E-5+5.378496068053629E-5i
79250                                             79250                                             -46.815308854663854                               -5.137366323443304E-5+7.542230495038993E-5i
79400                                             79400                                             -44.380774217394716                               -5.7679097217544495E-5+1.0611634588264529E-4i
79550                                             79550                                             -42.99833199089412                                -4.49731860169833E-5+1.342855281427635E-4i
79700                                             79700                                             -42.486216751741274                               -1.826924867232016E-5+1.4910194264117216E-4i
79850                                             79850                                             -42.851024148193474                               1.1823220286033553E-5+1.4355249870112718E-4i
80000                                             80000                                             -42.782826378416196                               3.73051454809481E-5+1.4029896736533765E-4i
80150                                             80150                                             -45.40502583117867                                4.3053491134481536E-5+9.833199156050743E-5i
80300                                             80300                                             -48.581331264329215                               3.0206313929359574E-5+6.806542307524754E-5i
80450                                             80450                                             -51.871582148089665                               2.798468649478636E-6+5.090913601890623E-5i
80600                                             80600                                             -50.42195435889474                                -2.9370482290569377E-5+5.260250139682565E-5i
80750                                             80750                                             -46.868387285608364                               -5.464243129482682E-5+7.239351767118762E-5i
80900                                             80900                                             -44.33533972420774                                -6.405063095105135E-5+1.031430327288474E-4i
81050                                             81050                                             -42.81686450201921                                -5.421677084388454E-5+1.340577526588449E-4i
81200                                             81200                                             -41.924433972481665                               -2.8340766766166148E-5+1.577278564176554E-4i
81350                                             81350                                             -43.40671289427844                                4.039475582362506E-7+1.351115293886096E-4i
81500                                             81500                                             -43.75871118190662                                2.4959727501050466E-5+1.2732270848270222E-4i
81650                                             81650                                             -45.52441692360774                                3.460805806343448E-5+1.000630290478588E-4i
81800                                             81800                                             -48.40267698269925                                2.5518096989307626E-5+7.16032334617811E-5i
81950                                             81950                                             -51.45001917181946                                1.1228775880223196E-6+5.3509813503827E-5i
82100                                             82100                                             -50.36822241524253                                -2.95043642806192E-5+5.295589382636745E-5i
82250                                             82250                                             -47.503892099618874                               -5.197897358166781E-5+6.636966251971632E-5i
82400                                             82400                                             -45.011369143976346                               -6.133158700488694E-5+9.409823062211942E-5i
82550                                             82550                                             -43.00358711537116                                -5.9364360910807434E-5+1.2847883224087475E-4i
82700                                             82700                                             -42.449106207814324                               -3.535145078237267E-5+1.4665972696914498E-4i
82850                                             82850                                             -42.60806398382857                                -5.327396771948045E-6+1.480286328660041E-4i
83000                                             83000                                             -43.538566176399904                               1.9905286167187786E-5+1.3157948269237885E-4i
83150                                             83150                                             -45.369689125019704                               3.083513263202331E-5+1.0327689355149605E-4i
83300                                             83300                                             -48.26690395215959                                2.325453150309187E-5+7.362689454393223E-5i
83450                                             83450                                             -51.43189469003674                                -1.8210545105201703E-7+5.3633082437332114E-5i
83600                                             83600                                             -50.55101247282166                                -3.0884651156304344E-5+5.069035720284276E-5i
83750                                             83750                                             -47.189336533139475                               -5.754477967634397E-5+6.579649322013825E-5i
83900                                             83900                                             -44.58924194982708                                -7.093580092332186E-5+9.419121657372465E-5i
84050                                             84050                                             -43.12866533509058                                -6.513373068389727E-5+1.2336881915775422E-4i
84200                                             84200                                             -42.47747852682697                                -4.340086082421646E-5+1.4396863535748317E-4i
84350                                             84350                                             -42.58782541800055                                -1.3762785880722106E-5+1.4783074197433077E-4i
84500                                             84500                                             -43.47626250843486                                1.2557801044976724E-5+1.334450122604247E-4i
84650                                             84650                                             -45.25504986201244                                2.5591738234131967E-5+1.0617304828375307E-4i
84800                                             84800                                             -48.092106788337844                               2.030142986331196E-5+7.612088036279552E-5i
84950                                             84950                                             -51.29476063993276                                -1.4970932499247525E-6+5.4466311825485114E-5i
85100                                             85100                                             -50.65691377903677                                -3.1844236464850795E-5+4.923861610794944E-5i
85250                                             85250                                             -47.3060920037303                                 -5.959014894019177E-5+6.234518390424437E-5i
85400                                             85400                                             -44.73207945731513                                -7.455924601706965E-5+8.885346425457907E-5i
85550                                             85550                                             -43.184991200673075                               -7.135526776891332E-5+1.1882721866618429E-4i
85700                                             85700                                             -42.492308217731185                               -5.139498952932975E-5+1.410392917937653E-4i
85850                                             85850                                             -42.56008651567687                                -2.261188428626104E-5+1.4721850856613816E-4i
86000                                             86000                                             -43.4450146068592                                 7.402069098327857E-6+1.3431383773232497E-4i
86150                                             86150                                             -45.16335376543217                                2.082697361799335E-5+1.0839006422158626E-4i
86300                                             86300                                             -47.94581898831879                                1.746178211625704E-5+7.819363506644805E-5i
86450                                             86450                                             -51.141362523769814                               -3.081160170670394E-6+5.5372043118229186E-5i
86600                                             86600                                             -50.4159538685926                                 -3.416663919753038E-5+4.967199985450588E-5i
86750                                             86750                                             -48.85979697369972                                -5.236742475978051E-5+4.958401220078734E-5i
86900                                             86900                                             -45.09974992601394                                -7.548104817511891E-5+8.163641892156015E-5i
87050                                             87050                                             -43.44171616550717                                -7.320707686819805E-5+1.1291355009690474E-4i
87200                                             87200                                             -42.84468059561718                                -4.60612462320209E-5+1.3658622393231123E-4i
87350                                             87350                                             -42.19468431208601                                -5.35980827749416E-5+1.4580517110174274E-4i
87500                                             87500                                             -43.27363348663076                                -9.307566932403866E-6+1.3688209263273965E-4i
87650                                             87650                                             -44.995743196521126                               1.0846316013723989E-5+1.1199943020434588E-4i
87800                                             87800                                             -47.73377240712212                                1.1748585568183145E-5+8.125469480979586E-5i
87950                                             87950                                             -51.00699986344246                                -5.627531346252823E-6+5.604040356033124E-5i
88100                                             88100                                             -50.872655582403745                               -3.4469718002361205E-5+4.564752388880322E-5i
88250                                             88250                                             -47.57541161378715                                -6.397446927219885E-5+5.383249707013871E-5i
88400                                             88400                                             -44.9074639558598                                 -8.32145381118865E-5+7.743939822524304E-5i
88550                                             88550                                             -43.27383497650308                                -8.513817517541433E-5+1.0758232164054249E-4i
88700                                             88700                                             -42.506349728204256                               -6.918304767489225E-5+1.3294546045572453E-4i
88850                                             88850                                             -42.505098740006126                               -4.1486132099199935E-5+1.440352774926268E-4i
89000                                             89000                                             -43.268404877433824                               -1.2594410313038207E-5+1.3670184554848142E-4i
89150                                             89150                                             -45.110731765589456                               1.2070536824337896E-5+1.1038557925147074E-4i
89300                                             89300                                             -47.58689497336605                                9.294694203854093E-6+8.298083643221155E-5i
89450                                             89450                                             -50.879929747355064                               -6.624288280687729E-6+5.676707785029489E-5i
89600                                             89600                                             -51.00192265795759                                -3.48253859461245E-5+4.4306874420696474E-5i
89750                                             89750                                             -47.716514970422224                               -6.515547241425779E-5+5.021908350599791E-5i
89900                                             89900                                             -44.81902287753303                                -8.873433538458819E-5+7.289425841794372E-5i
90050                                             90050                                             -43.38025620618305                                -8.952326120426068E-5+1.0174685576491704E-4i
90200                                             90200                                             -42.54209062159272                                -7.606763267098415E-5+1.2841502637916946E-4i
90350                                             90350                                             -42.50197660727593                                -4.9679148057757416E-5+1.4147579310408442E-4i
90500                                             90500                                             -43.220855635743625                               -2.0322686503981835E-5+1.3653011992720288E-4i
90650                                             90650                                             -44.798652501382705                               6.274514441906298E-7+1.1510413304383071E-4i
90800                                             90800                                             -47.39690657635968                                5.202226452116765E-6+8.518759721454217E-5i
90950                                             90950                                             -50.67687948366004                                -8.452255861879365E-6+5.789028117264561E-5i
91100                                             91100                                             -51.06363626809545                                -3.5416330797732876E-5+4.332181179145245E-5i
91250                                             91250                                             -47.87510183351307                                -6.579785677240935E-5+4.68527554331466E-5i
91400                                             91400                                             -45.11192063350558                                -8.845626919473659E-5+6.710281203936574E-5i
91550                                             91550                                             -43.387773510716194                               -9.504044258235034E-5+9.64488835616395E-5i
91700                                             91700                                             -42.54059729459912                                -8.331812153750118E-5+1.23864666281559E-4i
91850                                             91850                                             -42.466777266363884                               -5.776336726281972E-5+1.3903157405570354E-4i
92000                                             92000                                             -43.157330887922036                               -2.8079703902450515E-5+1.3618282271588011E-4i
92150                                             92150                                             -44.7020453730305                                 -5.557513969800532E-6+1.1626047670476591E-4i
92300                                             92300                                             -47.26949698885772                                1.220317073280519E-6+8.659883126083123E-5i
92450                                             92450                                             -50.58930879316752                                -1.052950027491395E-5+5.815127597186276E-5i
92600                                             92600                                             -51.155511488733666                               -3.6659615423650926E-5+4.149247753493235E-5i
92750                                             92750                                             -47.941094393780766                               -6.777849735023489E-5+4.280444787851945E-5i
