% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 16 2025, 09:14
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
46850                                             46850                                             -44.36946435760391                                1.1811843077436102E-4-2.5954416393747515E-5i
47000                                             47000                                             -45.53687844465996                                9.569434524597797E-5-4.4953300951999786E-5i
47150                                             47150                                             -48.05258114217439                                6.259785143758467E-5-4.842302875818216E-5i
47300                                             47300                                             -53.16823035027077                                2.9927867353729543E-5-3.2138755990507306E-5i
47450                                             47450                                             -66.38326747182208                                9.531518512240211E-6+1.0670486356723075E-6i
47600                                             47600                                             -53.326796321006626                               9.96075194231727E-6+4.195492427971903E-5i
47750                                             47750                                             -47.48233711313436                                3.3390442125857955E-5+7.76349417823674E-5i
47900                                             47900                                             -44.350745285138835                               7.449462651698546E-5+9.559979973561283E-5i
48050                                             48050                                             -42.49709607282516                                1.2167373662502756E-4+8.77735741703356E-5i
48200                                             48200                                             -41.466443523566966                               1.6029233613940042E-4+5.3327743370523706E-5i
48350                                             48350                                             -41.06308998995764                                1.7695898834640955E-4-6.432625292429606E-7i
48500                                             48500                                             -41.18361814670058                                1.6357980854275755E-4-6.082286919117941E-5i
48650                                             48650                                             -41.74542951868831                                1.1992101156177437E-4-1.1126929898019888E-4i
48800                                             48800                                             -42.61301663217762                                5.393736835618279E-5-1.3786446510677397E-4i
48950                                             48950                                             -43.48874855692527                                -2.0292105643693326E-5-1.3229483663290686E-4i
49100                                             49100                                             -43.87907160249176                                -8.638968360652477E-5-9.43967629690734E-5i
49250                                             49250                                             -43.472115445895966                               -1.30187929463621E-4-3.2148652405306066E-5i
49400                                             49400                                             -42.54559376954026                                -1.435449350149498E-4+4.0664401726231425E-5i
49550                                             49550                                             -41.59229398671816                                -1.2637048283248298E-4+1.0841072917988637E-4i
49700                                             49700                                             -40.913493952634106                               -8.628143965616619E-5+1.5801224273226389E-4i
49850                                             49850                                             -40.63104259951685                                -3.602863366269915E-5+1.8246191186110927E-4i
50000                                             50000                                             -40.784248722172634                               1.0500934274293439E-5+1.8243126961314804E-4i
50150                                             50150                                             -41.36645800960224                                4.2462767894102527E-5+1.6552649487688864E-4i
50300                                             50300                                             -42.28672749195673                                5.5156810983503224E-5+1.4346973657308748E-4i
50450                                             50450                                             -43.22846122240274                                5.1119954304790216E-5+1.2808941123421125E-4i
50600                                             50600                                             -43.52993002023533                                3.889092246051051E-5+1.274053681448173E-4i
50750                                             50750                                             -42.7271027616012                                 2.9884143843861288E-5+1.430194753068159E-4i
50900                                             50900                                             -41.2567160427795                                 3.4334383686329684E-5+1.6961889069933012E-4i
51050                                             51050                                             -39.782517452262354                               5.766281034869092E-5+1.9679708054920475E-4i
51200                                             51200                                             -38.629327541717046                               9.837203984747189E-5+2.1252459559295556E-4i
51350                                             51350                                             -37.896343827632485                               1.4820621292915837E-4+2.0727266856002124E-4i
51500                                             51500                                             -37.6132856665603                                 1.9450206383542223E-4+1.7739407643380112E-4i
51650                                             51650                                             -37.80818646102513                                2.240376202402583E-4+1.26750171093426E-4i
51800                                             51800                                             -38.54010874016095                                2.2721342048409587E-4+6.600115709765042E-5i
51950                                             51950                                             -39.9360868312532                                 2.0123982034342403E-4+9.77494812448576E-6i
52100                                             52100                                             -42.27731505084876                                1.513961634130867E-4-2.7500918098777305E-5i
52250                                             52250                                             -46.30621519569688                                8.98811341908945E-5-3.5845324048322524E-5i
52400                                             52400                                             -55.141955006329006                               3.2570648961338655E-5-1.2782291589297223E-5i
52550                                             52550                                             -54.86299317912863                                -5.3821250874941384E-6+3.5727916600336584E-5i
52700                                             52700                                             -46.21282569772717                                -1.380783856397283E-5+9.6831709108125E-5i
52850                                             52850                                             -42.23670852339509                                9.681667444028097E-6+1.5429122831223108E-4i
53000                                             53000                                             -39.9221590773979                                 5.9266290619586215E-5+1.9290130069404832E-4i
53150                                             53150                                             -38.53299221157136                                1.236646508079864E-4+2.0194295009390295E-4i
53300                                             53300                                             -37.50848901038519                                2.1529226672867274E-4+1.5697615848186963E-4i
53450                                             53450                                             -37.82163743713733                                2.0442197405567963E-4+1.5577297367896925E-4i
53600                                             53600                                             -38.281471520016794                               2.2101839644439458E-4+1.0280154839714672E-4i
53750                                             53750                                             -38.48804018193234                                2.3563488689509748E-4+3.366768418611166E-5i
53900                                             53900                                             -39.88741601538083                                2.0260839201557967E-4-5.77646821930955E-7i
54050                                             54050                                             -41.54038740575105                                1.665426239169654E-4-1.7867948326366623E-5i
54200                                             54200                                             -43.31731886761023                                1.3551290195445986E-4-1.6468088641974354E-5i
54350                                             54350                                             -44.55570647465252                                1.183117288423019E-4-3.7399016491468373E-6i
54500                                             54500                                             -44.569262946383866                               1.1784959382543647E-4+8.913820707889819E-6i
54650                                             54650                                             -43.738518323272224                               1.2965956588978367E-4+1.004542580407275E-5i
54800                                             54800                                             -42.9844729321131                                 1.4156151545796636E-4-8.923538644789453E-6i
54950                                             54950                                             -45.8747398277215                                 8.402830263781746E-5-5.727829629131875E-5i
55100                                             55100                                             -41.21386986815515                                1.6416366784755E-4-5.7416394252829406E-5i
55250                                             55250                                             -41.73872606423348                                1.2211787477311997E-4-1.0904343264273031E-4i
55400                                             55400                                             -42.413482525161115                               6.254928219689981E-5-1.3796317712255757E-4i
55550                                             55550                                             -43.13827249293628                                -8.411208732295172E-6-1.390989378120544E-4i
55700                                             55700                                             -43.51898411882011                                -7.697441919762849E-5-1.0892359807024299E-4i
55850                                             55850                                             -43.17830917750907                                -1.2846266028715414E-4-5.232980454117353E-5i
56000                                             56000                                             -42.63688935746713                                -1.4299515821825093E-4+3.671643325009466E-5i
56150                                             56150                                             -41.44744479705924                                -1.3425837491048975E-4+1.0313720987009667E-4i
56300                                             56300                                             -40.62861746729322                                -9.16409472181412E-5+1.6190018360096037E-4i
56450                                             56450                                             -40.19076128510069                                -3.0070793394232354E-5+1.9333080269801073E-4i
56600                                             56600                                             -40.20605793413064                                3.432842013390003E-5+1.922706835157939E-4i
56750                                             56750                                             -40.74228795931251                                8.560396906326373E-5+1.6244255592678947E-4i
56900                                             56900                                             -41.90716589610528                                1.1213436424062362E-4+1.1493248128613409E-4i
57050                                             57050                                             -43.91229865540919                                1.0978964787539125E-4+6.4771627191762E-5i
57200                                             57200                                             -47.25583316149781                                8.258880705280802E-5+2.652493393295874E-5i
57350                                             57350                                             -53.460338872374116                               4.1222167303067714E-5+1.0191125587644123E-5i
57500                                             57500                                             -60.69977539842965                                -5.162418093007659E-7+1.8444682628238063E-5i
57650                                             57650                                             -51.170950804731945                               -3.0016480195627082E-5+4.6407814161320005E-5i
57800                                             57800                                             -46.703095094788914                               -3.969068255227359E-5+8.348895487220176E-5i
57950                                             57950                                             -44.38834135076303                                -2.9055561300062038E-5+1.1712359409599138E-4i
58100                                             58100                                             -43.28502266559073                                -4.598390230148297E-6+1.3694120708918067E-4i
58250                                             58250                                             -43.096255082132295                               2.2687082389227786E-5+1.3817868789567367E-4i
58400                                             58400                                             -43.750130674361465                               4.112539691941697E-5+1.2319112929881637E-4i
58550                                             58550                                             -45.255797639469996                               4.246031273680284E-5+1.006117365824899E-4i
58700                                             58700                                             -47.31185442415242                                2.4739895045755578E-5+8.255896670605889E-5i
58850                                             58850                                             -47.88029413310965                                -6.6372114443380426E-6+8.045303091053224E-5i
59000                                             59000                                             -45.28411711869728                                -4.039385001153306E-5+1.010763330702158E-4i
59150                                             59150                                             -42.09793717267228                                -6.277490469985825E-5+1.43995934304475E-4i
59300                                             59300                                             -39.562104153262695                               -6.18581297303078E-5+2.0104000101139885E-4i
59450                                             59450                                             -37.7062798921375                                 -3.143783304593306E-5+2.585406223735154E-4i
59600                                             59600                                             -36.42037465504279                                2.6825127396989945E-5+3.008092867284873E-4i
59750                                             59750                                             -35.64436931612241                                1.0531251928824759E-4+3.129834146887722E-4i
59900                                             59900                                             -35.17037147905326                                1.7639384356560317E-4+3.008491469035368E-4i
60050                                             60050                                             -35.21088978681679                                2.4237713730723698E-4+2.4849320816011655E-4i
60200                                             60200                                             -35.63907894675205                                2.797294840594655E-4+1.7587973168475823E-4i
60350                                             60350                                             -36.49641046371083                                2.8312432554006284E-4+9.728055536295521E-5i
60500                                             60500                                             -37.844686932532746                               2.546919944569348E-4+2.8912117498447465E-5i
60650                                             60650                                             -39.792732478905634                               2.041758241120295E-4-1.6356173266784957E-5i
60800                                             60800                                             -42.51992290001147                                1.4607163863183947E-4-3.246194609396458E-5i
60950                                             60950                                             -46.21378985692917                                9.540237006211427E-5-2.152441355207646E-5i
61100                                             61100                                             -49.915429655528825                               6.345349452219207E-5+7.232533735801461E-6i
61250                                             61250                                             -49.352935264242575                               5.471656061789565E-5+4.060484649981433E-5i
61400                                             61400                                             -46.643571960695                                  6.600876989182325E-5+6.562415808630817E-5i
61550                                             61550                                             -44.83262056700306                                8.793630957554255E-5+7.357537510099821E-5i
61700                                             61700                                             -44.079232071422794                               1.0827155066417404E-4+6.25593459447904E-5i
61850                                             61850                                             -44.28422731550381                                1.1613295027967929E-4+3.7797073184298036E-5i
62000                                             62000                                             -45.50868931806931                                1.0562961242599478E-4+9.663503016676955E-6i
62150                                             62150                                             -48.12169495171649                                7.788515235401805E-5-9.91456317378514E-6i
62300                                             62300                                             -53.488498950133085                               4.068769748361012E-5-1.1661199289858537E-5i
62450                                             62450                                             -66.14035353543423                                6.034593321879722E-6+7.801533466356148E-6i
62600                                             62600                                             -52.656778433451876                               -1.384093898448846E-5+4.447517033545623E-5i
62750                                             62750                                             -47.076654991393454                               -1.057106743018732E-5+8.791853326572951E-5i
62900                                             62900                                             -44.04859377663844                                1.7298075642879773E-5+1.2428949111975562E-4i
63050                                             63050                                             -42.2584594436822                                 6.338177437698045E-5+1.4058047857801181E-4i
63200                                             63200                                             -41.27749813058828                                1.1497818962968864E-4+1.2878843395203177E-4i
63350                                             63350                                             -40.919827448168505                               1.5656138995523428E-4+8.86208385911802E-5i
63500                                             63500                                             -41.08598232909729                                1.7424617485134464E-4+2.808089150430071E-5i
63650                                             63650                                             -41.693908136913834                               1.599556095929766E-4-3.867146681912903E-5i
63800                                             63800                                             -42.59790365356447                                1.1386293958254301E-4-9.50130468708732E-5i
63950                                             63950                                             -43.46873998982724                                4.455289190669065E-5-1.2653637629589376E-4i
64100                                             64100                                             -43.7819646448309                                 -3.3372860114955216E-5-1.250216718684527E-4i
64250                                             64250                                             -43.26186024354442                                -1.0322923620598168E-4-9.065406827024614E-5i
64400                                             64400                                             -42.25639279785457                                -1.509190020185791E-4-3.185739909838947E-5i
64550                                             64550                                             -41.271056615378654                               -1.6868238353917597E-4+3.737566618833288E-5i
64700                                             64700                                             -40.58675030814467                                -1.5695778957480755E-4+1.0153445478744416E-4i
64850                                             64850                                             -40.30950847931492                                -1.2378287539338562E-4+1.4807542068062673E-4i
65000                                             65000                                             -40.47054730704326                                -8.194892700164047E-5+1.7081276765440467E-4i
65150                                             65150                                             -41.05811624465667                                -4.494968196722127E-5+1.7126093330399605E-4i
65300                                             65300                                             -41.97641012483512                                -2.2712279343806152E-5+1.576702499909155E-4i
65450                                             65450                                             -42.906142986548524                               -1.8717774173948598E-5+1.4189821570154137E-4i
65600                                             65600                                             -43.19732205087799                                -2.921823304002924E-5+1.352897169700773E-4i
65750                                             65750                                             -42.40743895916359                                -4.4727907841046743E-5+1.4483652520858037E-4i
65900                                             65900                                             -40.96837210297007                                -5.3479236942655106E-5+1.7072005145168934E-4i
66050                                             66050                                             -39.52915871253447                                -4.553208392110708E-5+2.061728538724772E-4i
66200                                             66200                                             -38.40952074066959                                -1.6447836515776082E-5+2.3962564300905598E-4i
66350                                             66350                                             -37.71281408241406                                3.088496959247067E-5+2.5841000355197874E-4i
66500                                             66500                                             -37.47346150585447                                8.670065141108685E-5+2.53081343616679E-4i
66650                                             66650                                             -37.73144441034458                                1.3701198894044975E-4+2.2060689598535355E-4i
66800                                             66800                                             -38.58449065408606                                1.6738238285296525E-4+1.6551750318372083E-4i
66950                                             66950                                             -40.49299272228099                                1.6301697157411477E-4+9.556710598257467E-5i
67100                                             67100                                             -41.45608255620306                                1.5799450650255675E-4+6.0360420176208684E-5i
67250                                             67250                                             -46.05582798476097                                9.855226127986061E-5+1.4375822200318744E-5i
67400                                             67400                                             -55.325231061873936                               3.368626506422556E-5+6.2354553450605366E-6i
67550                                             67550                                             -53.96215538268738                                -2.431142698050559E-5+3.1864091577404885E-5i
67700                                             67700                                             -45.31170008878458                                -7.414404986627599E-5+7.921954818612686E-5i
67850                                             67850                                             -41.74233689903568                                -7.411801757106762E-5+1.4590232820044235E-4i
68000                                             68000                                             -39.51091035033199                                -4.882985308174437E-5+2.0587320294473965E-4i
68150                                             68150                                             -38.18134624110361                                1.5843794436976033E-6+2.4657765525082365E-4i
68300                                             68300                                             -37.49850950664481                                6.427829209265656E-5+2.588897330710882E-4i
68450                                             68450                                             -37.34294001436902                                1.237775200447211E-4+2.41722565960667E-4i
68600                                             68600                                             -37.652213151882144                               1.666405359321277E-4+2.0226778920384714E-4i
68750                                             68750                                             -37.95964351528798                                1.869056059158325E-4+1.704519514088565E-4i
68900                                             68900                                             -39.798917214306734                               1.7903727474716247E-4+9.920302568267036E-5i
69050                                             69050                                             -41.40818912442147                                1.562544325676707E-4+6.713718700934734E-5i
69200                                             69200                                             -43.1780516881133                                 1.2792597058458588E-4+5.3639075318190343E-5i
69350                                             69350                                             -44.398766975767636                               1.0608507883080875E-4+5.721190564944578E-5i
69500                                             69500                                             -44.36356858347354                                9.907362397709729E-5+6.949734486205728E-5i
69650                                             69650                                             -43.453194379117576                               1.0866582298091343E-4+7.90739361672399E-5i
69800                                             69800                                             -42.504243328606954                               1.2875239757281776E-4+7.67756872641634E-5i
69950                                             69950                                             -41.8331803190275                                 1.5567202919880563E-4+4.464098255252402E-5i
70100                                             70100                                             -41.72102936380274                                1.6397722146926919E-4+4.915027532637062E-6i
70250                                             70250                                             -42.013057867053064                               1.5146273562105517E-4-4.713346860563128E-5i
70400                                             70400                                             -42.625307763527644                               1.1235678070370403E-4-9.607219727369998E-5i
70550                                             70550                                             -43.29505061195576                                5.001617180655504E-5-1.273935725480957E-4i
70700                                             70700                                             -43.581955477081294                               -2.4754362321910417E-5-1.3007902609474264E-4i
70850                                             70850                                             -43.154290302299216                               -9.652297076434557E-5-1.0015531999918448E-4i
71000                                             71000                                             -42.19835046503719                                -1.4945149551592873E-4-4.2140126056855465E-5i
71150                                             71150                                             -41.1606525986022                                 -1.720513483102204E-4+3.189978729623011E-5i
71300                                             71300                                             -40.36427842901905                                -1.6011750190780827E-4+1.0556569174180463E-4i
71450                                             71450                                             -40.00954410945357                                -1.1674918702653247E-4+1.6211668437060567E-4i
71600                                             71600                                             -39.95253742908643                                -6.084381631676905E-5+1.916704825664084E-4i
71750                                             71750                                             -40.52678876739272                                -2.9980292004516684E-7+1.8823050457938972E-4i
71900                                             71900                                             -41.727755324085926                               4.577432823527072E-5+1.574031443573043E-4i
72050                                             72050                                             -43.77818276640464                                6.687186209541895E-5+1.108463243485458E-4i
72200                                             72200                                             -47.19054488461659                                5.989984326959519E-5+6.36432509926177E-5i
72350                                             72350                                             -53.5164753973961                                 3.0004928001370335E-5+2.9659287727579198E-5i
72500                                             72500                                             -59.461363990452334                               -1.1640565711013018E-5+1.781334152206604E-5i
72650                                             72650                                             -50.57044155964419                                -5.1341383592973244E-5+2.9524717860107685E-5i
72800                                             72800                                             -46.28272336785143                                -7.728234325904415E-5+5.866626972539368E-5i
72950                                             72950                                             -44.036979009065675                               -8.32361963670758E-5+9.413292216586822E-5i
73100                                             73100                                             -42.97083260077692                                -7.019752542347657E-5+1.2351068651861308E-4i
73250                                             73250                                             -42.80431627142096                                -4.5917399167927364E-5+1.3734277505361714E-4i
73400                                             73400                                             -43.46775791652328                                -2.2188147891122334E-5+1.323184446672121E-4i
73550                                             73550                                             -44.95699519194241                                -1.0482219131247028E-5+1.1253937194211083E-4i
73700                                             73700                                             -46.949290612341635                               -1.814748058737159E-5+8.80082567215057E-5i
73850                                             73850                                             -47.4328685457899                                 -4.5608488113302315E-5+7.172021533252693E-5i
74000                                             74000                                             -44.882417729860286                               -8.575307395419784E-5+7.511767525791857E-5i
74150                                             74150                                             -41.75974952802243                                -1.257562592772432E-4+1.0420735263638736E-4i
74300                                             74300                                             -39.25672749846331                                -1.508788647421877E-4+1.5716892711725716E-4i
74450                                             74450                                             -37.41786461911458                                -1.4894949998589535E-4+2.2428393523199475E-4i
74600                                             74600                                             -36.13662235728382                                -1.142983870643377E-4+2.903441622009728E-4i
74750                                             74750                                             -35.32773810930693                                -4.9779203460942334E-5+3.3884928106653334E-4i
74900                                             74900                                             -34.93777531656639                                3.375284206924567E-5+3.566191697235155E-4i
75050                                             75050                                             -34.9275571964274                                 1.2048877703840777E-4+3.377886925411966E-4i
75200                                             75200                                             -35.32652621909926                                1.9559907655958275E-4+2.811948463882219E-4i
75350                                             75350                                             -35.958263780239776                               2.553769140494211E-4+1.9033739722007503E-4i
75500                                             75500                                             -40.07918765674119                                1.6823156758993818E-5+1.9746960576572103E-4i
75650                                             75650                                             -40.12083022457462                                1.7028483971082142E-4+9.952650284328346E-5i
75800                                             75800                                             -42.74582432018734                                1.3776060628972742E-4+4.772651733597755E-5i
75950                                             75950                                             -46.47101701947741                                9.025909587795367E-5+2.946423492500294E-5i
76100                                             76100                                             -50.171644011965874                               4.8861731978933065E-5+3.817753884782782E-5i
76250                                             76250                                             -49.36922435837464                                2.5404575868304136E-5+6.308630980811358E-5i
76400                                             76400                                             -46.591629309446894                               2.368464933899528E-5+9.059231265806655E-5i
76550                                             76550                                             -44.79476694232521                                3.961715825767653E-5+1.081281424436531E-4i
76700                                             76700                                             -44.07214979994099                                6.319645796948326E-5+1.0801910970881234E-4i
76850                                             76850                                             -44.31806047635706                                8.2174755060338E-5+8.970532195495817E-5i
77000                                             77000                                             -45.600964597197056                               8.635108107396539E-5+5.96486290848075E-5i
77150                                             77150                                             -48.31815519525079                                7.1061769892522E-5+2.9016840769169328E-5i
77300                                             77300                                             -53.962153033458655                               3.885856668017773E-5+9.81725411586254E-6i
77450                                             77450                                             -65.3571491551947                                 -1.12750572389686E-6+1.0734703912329557E-5i
77600                                             77600                                             -52.11742516987428                                -3.607042383696468E-5+3.39915947968894E-5i
77750                                             77750                                             -46.78925321383875                                -5.360429956269286E-5+7.419211129622294E-5i
77900                                             77900                                             -43.86319231196809                                -4.585873117196604E-5+1.1971165909052672E-4i
78050                                             78050                                             -42.1380965534094                                 -1.2416785158841925E-5+1.5586602405126548E-4i
78200                                             78200                                             -41.20884905438048                                3.9139127473719615E-5+1.6955668210982822E-4i
78350                                             78350                                             -40.899336720694606                               9.509921648681585E-5+1.532133337992514E-4i
78500                                             78500                                             -41.11479549543088                                1.3925730950337112E-4+1.0747876999395167E-4i
78650                                             78650                                             -41.77560392891558                                1.5773890828280068E-4+4.117095742917076E-5i
78800                                             78800                                             -42.72130530706426                                1.429476726587109E-4-3.069383517895208E-5i
78950                                             78950                                             -43.59217043320686                                9.578762933565299E-5-9.119687606129467E-5i
79100                                             79100                                             -43.82720367640984                                2.5552484266722075E-5-1.2616546109678328E-4i
79250                                             79250                                             -43.195649676270065                               -5.2701952373890304E-5-1.280113090696977E-4i
79400                                             79400                                             -42.122555440867735                               -1.223915360691885E-4-9.775658830557532E-5i
79550                                             79550                                             -41.12736181817456                                -1.6994853251423025E-4-4.441140155320156E-5i
79700                                             79700                                             -40.48630452606277                                -1.8828683790061973E-4+1.7626798335612648E-5i
79850                                             79850                                             -40.395635271898875                               -1.7721769866629877E-4+7.149127705607938E-5i
80000                                             80000                                             -39.17561449850178                                -1.7603341687211227E-4+1.3180895325748399E-4i
80150                                             80150                                             -40.622747488870914                               -1.2581613853335227E-4+1.3721094167740144E-4i
80300                                             80300                                             -41.626815283934235                               -9.80777728060711E-5+1.3372976027681283E-4i
80450                                             80450                                             -42.57533572821249                                -8.677093516706869E-5+1.2073786526867192E-4i
80600                                             80600                                             -42.86716419063005                                -9.305865549324999E-5+1.0959121303022457E-4i
80750                                             80750                                             -42.090650902154074                               -1.1150860815700714E-4+1.1082771116899259E-4i
80900                                             80900                                             -40.6775082282592                                 -1.3155638358597344E-4+1.3005850960712273E-4i
81050                                             81050                                             -39.26195957450052                                -1.410971160226704E-4+1.658341262740226E-4i
81200                                             81200                                             -38.159876059341066                               -1.3068751389577749E-4+2.098217334721708E-4i
81350                                             81350                                             -37.47245771777739                                -9.695878482079978E-5+2.4936460609525923E-4i
81500                                             81500                                             -37.23298311833905                                -4.4214593499014576E-5+2.7145319885080177E-4i
81650                                             81650                                             -37.47295326571438                                1.647278977001676E-5+2.670284486584462E-4i
81800                                             81800                                             -38.25515950456827                                7.032630437725507E-5+2.3416356904937263E-4i
81950                                             81950                                             -39.713668514071415                               1.0323783692045563E-4+1.7907550904838754E-4i
82100                                             82100                                             -42.133596817815274                               1.0611610628641355E-4+1.1494829342406643E-4i
82250                                             82250                                             -46.700872703618906                               7.530422051515995E-5+5.3660082289130884E-5i
82400                                             82400                                             -56.155349858783396                               2.3970215332569378E-5+1.987153398064212E-5i
82550                                             82550                                             -53.15374681931931                                -4.032037765577812E-5+1.7586542663483584E-5i
82700                                             82700                                             -45.38302525324604                                -9.743125404970687E-5+4.5699615430216944E-5i
82850                                             82850                                             -41.62283666759399                                -1.3317168426452142E-4+9.896164936229468E-5i
83000                                             83000                                             -39.41524241940715                                -1.3824593311284605E-4+1.632583918920183E-4i
83150                                             83150                                             -38.10728217892556                                -1.118078085936558E-4+2.221438374618856E-4i
83300                                             83300                                             -37.44669684639496                                -6.132417597404238E-5+2.6124496209045667E-4i
83450                                             83450                                             -37.31773559839978                                -1.6468179786510717E-7+2.7235988137730427E-4i
83600                                             83600                                             -37.6703451900492                                 5.6486020728163666E-5+2.553517291888907E-4i
83750                                             83750                                             -38.491660906953065                               9.613150975784635E-5+2.1764381461353288E-4i
83900                                             83900                                             -39.69315483630456                                1.1275234066226991E-4+1.7382545977440156E-4i
84050                                             84050                                             -41.40173115105223                                1.0715138992078987E-4+1.3222885305652632E-4i
84200                                             84200                                             -43.20901816317826                                8.790369765959705E-5+1.0666972248007944E-4i
84350                                             84350                                             -44.44403776127983                                6.672004364777218E-5+9.962447804234831E-5i
84500                                             84500                                             -44.39977882807036                                5.493709341503061E-5+1.0726498772528625E-4i
84650                                             84650                                             -43.48378774391061                                5.9602300917782625E-5+1.1992386347836614E-4i
84800                                             84800                                             -42.53611763339865                                8.088093359259751E-5+1.2556128881457962E-4i
84950                                             84950                                             -41.95656044676375                                1.1181581626046322E-4+1.1397028295412337E-4i
85100                                             85100                                             -41.83656333380643                                1.4048538719518833E-4+8.043651073175173E-5i
85250                                             85250                                             -42.14895693121852                                1.5367735376214942E-4+2.7759743619015786E-5i
85400                                             85400                                             -42.76928182092368                                1.413384285979813E-4-3.412849915285232E-5i
85550                                             85550                                             -43.4061227318731                                 1.0005153529724087E-4-9.081552571121865E-5i
85700                                             85700                                             -43.593684884696955                               3.461418218342338E-5-1.276240565670772E-4i
85850                                             85850                                             -43.02944400698316                                -4.2568779852036887E-5-1.3453598551527168E-4i
86000                                             86000                                             -42.114638591259485                               -1.2010643371718199E-4-1.0077326686486199E-4i
86150                                             86150                                             -40.999018524291266                               -1.716959787140815E-4-4.796667179296499E-5i
86300                                             86300                                             -40.198772647157426                               -1.9411607415464882E-4+2.3009786606742466E-5i
86450                                             86450                                             -39.80006073791256                                -1.8242761243969507E-4+9.276164274274468E-5i
86600                                             86600                                             -39.859592507341794                               -1.422786951464916E-4+1.4515889715804864E-4i
86750                                             86750                                             -40.47674713362751                                -8.572858509381387E-5+1.6879583970730305E-4i
86900                                             86900                                             -41.72174673032727                                -2.9701895664535627E-5+1.6132587823014521E-4i
87050                                             87050                                             -43.844555126560095                               1.1551895224615194E-5+1.2794973144258925E-4i
87200                                             87200                                             -47.43817846737082                                3.109125399303192E-5+7.90470140755728E-5i
87350                                             87350                                             -53.36646787117965                                1.4022177478034692E-6+4.290172491228095E-5i
87500                                             87500                                             -58.098272650748356                               -2.298019311763877E-5+9.575167332021017E-6i
87650                                             87650                                             -50.00299512166976                                -6.321770154626982E-5+8.743873427530247E-7i
87800                                             87800                                             -45.930099749198675                               -9.997542160777861E-5+1.4679433397501995E-5i
87950                                             87950                                             -43.775975626345755                               -1.2192880149775043E-4+4.359633131745255E-5i
88100                                             88100                                             -42.75993850670315                                -1.2413073117767404E-4+7.601578337945725E-5i
88250                                             88250                                             -42.624320953394594                               -1.0904190506788591E-4+9.984358987880082E-5i
88400                                             88400                                             -43.302738228816054                               -8.553049200576979E-5+1.0668715019812591E-4i
88550                                             88550                                             -44.78347090109173                                -6.576560471815984E-5+9.471344727984832E-5i
88700                                             88700                                             -46.71084738942397                                -6.093412460927983E-5+6.940855484682817E-5i
88850                                             88850                                             -47.12071992558791                                -7.74412693301807E-5+4.201317015861683E-5i
89000                                             89000                                             -44.63069446212992                                -1.1444432419077666E-4+2.5967123924108826E-5i
89150                                             89150                                             -41.586313413990126                               -1.6342639779687307E-4+3.2440712283587914E-5i
89300                                             89300                                             -39.13201465259774                                -2.106712834106239E-4+6.683510111049618E-5i
89450                                             89450                                             -37.32777527973785                                -2.4101638861662167E-4+1.261734805539927E-4i
89600                                             89600                                             -36.073866924005536                               -2.4257276309391784E-4+1.9984851121246372E-4i
89750                                             89750                                             -35.294180253757986                               -2.1023575369105707E-4+2.7204336645281213E-4i
89900                                             89900                                             -34.940854098270194                               -1.4780935228908554E-4+3.2615632540811124E-4i
90050                                             90050                                             -34.99223542934565                                -6.703297727261859E-5+3.4960554463703275E-4i
90200                                             90200                                             -35.44903472412147                                1.54982741307208E-5+3.3738091832435924E-4i
90350                                             90350                                             -36.34963721309986                                8.299751979284897E-5+2.9294187367401303E-4i
90500                                             90500                                             -37.75150971793488                                1.2286847619386032E-4+2.2810558639119183E-4i
90650                                             90650                                             -39.77150092634558                                1.301848414260176E-4+1.5878541982083938E-4i
90800                                             90800                                             -42.605746333554684                               1.0866735662645732E-4+1.0071730220040376E-4i
90950                                             90950                                             -46.46750927179759                                6.915290169234867E-5+6.51153272781535E-5i
91100                                             91100                                             -50.23357083699646                                2.6098938280483264E-5+5.5762006222703775E-5i
91250                                             91250                                             -49.271974483582916                               -6.845164272961668E-6+6.843361014974292E-5i
91400                                             91400                                             -46.46358830928812                                -2.089272368954731E-5+9.270260475435776E-5i
91550                                             91550                                             -44.69423677164134                                -1.4446643977650275E-5+1.1559869787058918E-4i
91700                                             91700                                             -44.00988771455022                                6.7500875818859996E-6+1.2586702932915195E-4i
91850                                             91850                                             -44.30114519567677                                3.189947847043184E-5+1.1764316441364997E-4i
92000                                             92000                                             -45.64754714537276                                4.893605621481001E-5+9.22074855788102E-5i
92150                                             92150                                             -48.46735328429372                                4.8663594410969235E-5+5.7659674095544844E-5i
92300                                             92300                                             -54.38920519370967                                2.807058885989644E-5+2.584508873337832E-5i
92450                                             92450                                             -64.3217515077277                                 -8.53186064120326E-6+8.664812595982063E-6i
92600                                             92600                                             -51.61886318413987                                -5.0633543902001144E-5+1.3841046289320147E-5i
92750                                             92750                                             -46.50351057296662                                -8.470210926508903E-5+4.210940013882336E-5i
92900                                             92900                                             -43.6700489906569                                 -9.84668276806655E-5+8.651905629686318E-5i
93050                                             93050                                             -41.99663551544803                                -8.502843478441768E-5+1.3426845783437447E-4i
93200                                             93200                                             -41.115012333812786                               -4.518647804740983E-5+1.7000271020262137E-4i
