% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 8 2025, 13:20
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
47000                                             47000                                             -47.57009669430325                                8.357631067523741E-5+3.7724277329731493E-6i
47150                                             47150                                             -47.68788482344239                                8.242641410588503E-5+4.223406007364261E-6i
47300                                             47300                                             -47.80732300447176                                8.127216478465149E-5+4.690289609032838E-6i
47450                                             47450                                             -47.92822976152103                                8.011521457151893E-5+5.1731564020274234E-6i
47600                                             47600                                             -48.0504686255433                                 7.89565452485319E-5+5.673802791483773E-6i
47750                                             47750                                             -48.17419006424852                                7.779465721191592E-5+6.190601664179951E-6i
47900                                             47900                                             -48.29922444786984                                7.663079609865342E-5+6.723933229979551E-6i
48050                                             48050                                             -48.42542175948026                                7.546579959955002E-5+7.275099048298372E-6i
48200                                             48200                                             -48.55273160328395                                7.429970395445018E-5+7.843176556998621E-6i
48350                                             48350                                             -48.68100062279873                                7.313316209484055E-5+8.429083126038073E-6i
48500                                             48500                                             -48.810186290774105                               7.196598874553706E-5+9.031618405375141E-6i
48650                                             48650                                             -48.94003512305499                                7.079942450533006E-5+9.651706218694045E-6i
48800                                             48800                                             -49.07053353810003                                6.963273446325413E-5+1.0288825087356734E-5i
48950                                             48950                                             -49.201480965792655                               6.846662235809875E-5+1.094256497824464E-5i
49100                                             49100                                             -49.33253372759013                                6.73024699138769E-5+1.1614382522062705E-5i
49250                                             49250                                             -49.46344783048646                                6.614095126566966E-5+1.2303716101613738E-5i
49400                                             49400                                             -49.594325591602946                               6.497992919307638E-5+1.3009837873556584E-5i
49550                                             49550                                             -49.724486115823645                               6.38231143478829E-5+1.3732800284604885E-5i
49700                                             49700                                             -49.85392132167472                                6.266850132252699E-5+1.4473793675140456E-5i
49850                                             49850                                             -49.98219657066177                                6.151791161757014E-5+1.523081647847313E-5i
50000                                             50000                                             -50.108906385153986                               6.03720750700365E-5+1.6004789624157745E-5i
50150                                             50150                                             -50.23395483366045                                5.922964073290515E-5+1.679495268080977E-5i
50300                                             50300                                             -50.356658581968944                               5.809280731816635E-5+1.760277970863644E-5i
50450                                             50450                                             -50.47670972615026                                5.6961710617586814E-5+1.8426529128867664E-5i
50600                                             50600                                             -50.59379165384678                                5.583622148230827E-5+1.9265371708487855E-5i
50750                                             50750                                             -50.70740997711528                                5.471629548270407E-5+2.012151168107046E-5i
50900                                             50900                                             -50.81704788830883                                5.360368398948934E-5+2.099203786642967E-5i
51050                                             51050                                             -50.922226158218734                               5.249837782944633E-5+2.1877966157046735E-5i
51200                                             51200                                             -51.022487357328046                               5.140083327631606E-5+2.2778454100924606E-5i
51350                                             51350                                             -51.11740364386603                                5.031165534868931E-5+2.369193881857079E-5i
51500                                             51500                                             -51.20641804462303                                4.92309422452375E-5+2.4619987921026265E-5i
51650                                             51650                                             -51.289305810194044                               4.815779346367677E-5+2.5561271177809708E-5i
51800                                             51800                                             -51.36535481700292                                4.709581690021114E-5+2.6512952145840707E-5i
51950                                             51950                                             -51.43436409038114                                4.604306765565447E-5+2.747619838305848E-5i
52100                                             52100                                             -51.4964316408134                                 4.499947815383987E-5+2.8445698799561825E-5i
52250                                             52250                                             -51.551000718176496                               4.396724475258518E-5+2.9421155755104955E-5i
52400                                             52400                                             -51.59872953625857                                4.294363220308517E-5+3.039700634333009E-5i
52550                                             52550                                             -51.63988873760003                                4.1932150135981505E-5+3.1364278057832706E-5i
52700                                             52700                                             -51.67668760904961                                4.092806968530871E-5+3.230759297767616E-5i
52850                                             52850                                             -51.713032599540966                               3.9930314543190626E-5+3.319335334373008E-5i
53000                                             53000                                             -51.76113739395265                                3.893288051975974E-5+3.392284555114866E-5i
53150                                             53150                                             -51.87259240196673                                3.791080795922941E-5+3.408427138740233E-5i
53300                                             53300                                             -53.09061689084737                                3.594173633142406E-5+2.5914169697438538E-5i
53450                                             53450                                             -51.23281971407734                                3.556585360492415E-5+4.1791583401895593E-5i
53600                                             53600                                             -51.522072717465534                               3.3061826759939184E-5+4.1525208229864496E-5i
53750                                             53750                                             -51.15409158247154                                3.7123263423144426E-5+4.109037406085925E-5i
53900                                             53900                                             -51.264251883916174                               3.482306175478511E-5+4.2155709897517823E-5i
54050                                             54050                                             -51.24387712127628                                3.377847328472905E-5+4.316043906804623E-5i
54200                                             54200                                             -51.19471985966578                                3.298728092432368E-5+4.415700337367934E-5i
54350                                             54350                                             -51.13069394056325                                3.2373841321320374E-5+4.51115904869237E-5i
54500                                             54500                                             -51.05806539379866                                3.199744109322333E-5+4.594865167062423E-5i
54650                                             54650                                             -50.985588586328504                               3.2101400130324365E-5+4.644754029803355E-5i
54800                                             54800                                             -50.95682347923962                                3.370014680331712E-5+4.553414843200265E-5i
54950                                             54950                                             -54.038144690463085                               3.7232897339090076E-5+1.3864153704745696E-5i
55100                                             55100                                             -50.80677445053283                                1.7380647721054743E-5+5.495254703069552E-5i
55250                                             55250                                             -50.55685977495108                                2.160813389584515E-5+5.524239217080673E-5i
55400                                             55400                                             -50.41522214160669                                2.2273545623729962E-5+5.602828225403922E-5i
55550                                             55550                                             -50.279517807959344                               2.215047929188252E-5+5.709659099784048E-5i
55700                                             55700                                             -50.134827078790984                               2.1660805138434824E-5+5.838267716307133E-5i
55850                                             55850                                             -49.94500840319405                                2.05643675946221E-5+6.0233528391018254E-5i
56000                                             56000                                             -50.256434529618154                               2.5347360929517393E-5+5.59299923093004E-5i
56150                                             56150                                             -49.85014493007896                                2.1525286022894274E-5+6.063903490449718E-5i
56300                                             56300                                             -49.68587796557665                                2.0669288490704485E-5+6.223196554511201E-5i
56450                                             56450                                             -49.53817310382643                                2.0020656379238222E-5+6.362366900680705E-5i
56600                                             56600                                             -49.39479816145629                                1.9435778273124704E-5+6.496436861380683E-5i
56750                                             56750                                             -49.25319111258119                                1.8887571407166792E-5+6.628556920273976E-5i
56900                                             56900                                             -49.11236278005023                                1.8362766540269693E-5+6.7601000745654E-5i
57050                                             57050                                             -48.97209238292696                                1.786023571448414E-5+6.891427333499678E-5i
57200                                             57200                                             -48.832455869330445                               1.7376583973882642E-5+7.022692908387196E-5i
57350                                             57350                                             -48.69353511160873                                1.6912827435155986E-5+7.153912230739579E-5i
57500                                             57500                                             -48.55557063696797                                1.646860279602702E-5+7.284983697519731E-5i
57650                                             57650                                             -48.41817579837987                                1.6044255468083968E-5+7.416329339549055E-5i
57800                                             57800                                             -48.28200497234292                                1.5639219064778054E-5+7.547459194823247E-5i
57950                                             57950                                             -48.14690194809578                                1.5253888774435787E-5+7.678566991831115E-5i
58100                                             58100                                             -48.012990920378876                               1.488911314401209E-5+7.809578759487845E-5i
58250                                             58250                                             -47.88050168967757                                1.4543044549786277E-5+7.94035967391915E-5i
58400                                             58400                                             -47.7496874460083                                 1.421793411759964E-5+8.070656554104438E-5i
58550                                             58550                                             -47.62008664511312                                1.3913599692660927E-5+8.200938444546946E-5i
58700                                             58700                                             -47.49218831833226                                1.3630080252402532E-5+8.330752951979381E-5i
58850                                             58850                                             -47.36607948621867                                1.336641374288794E-5+8.460033104773501E-5i
59000                                             59000                                             -47.241620862825016                               1.3126410440711389E-5+8.588856004088097E-5i
59150                                             59150                                             -47.11904249075146                                1.2908627657182148E-5+8.717007913061625E-5i
59300                                             59300                                             -46.998370151765485                               1.2712728851727029E-5+8.8444511002983E-5i
59450                                             59450                                             -46.87987911866255                                1.2548895831909768E-5+8.970731463886494E-5i
59600                                             59600                                             -46.76397397588878                                1.2432559391484244E-5+9.095179858287228E-5i
59750                                             59750                                             -46.65727115282933                                1.258091517419846E-5+9.207672401356781E-5i
59900                                             59900                                             -46.52395005763272                                1.1746468344453476E-5+9.363576993226541E-5i
60050                                             60050                                             -46.41722529476433                                1.1825692516787E-5+9.480163914243889E-5i
60200                                             60200                                             -46.30877210758371                                1.1781379437914019E-5+9.60166313197508E-5i
60350                                             60350                                             -46.2017314896023                                 1.1734103345983904E-5+9.723074458423131E-5i
60500                                             60500                                             -46.09640017908135                                1.1697285289546944E-5+9.843856603164447E-5i
60650                                             60650                                             -45.99289846426802                                1.167601636714588E-5+9.963764070120007E-5i
60800                                             60800                                             -45.89128998907863                                1.1672562661213526E-5+1.0082646167985931E-4i
60950                                             60950                                             -45.79157873011469                                1.1684846444204311E-5+1.0200469209076246E-4i
61100                                             61100                                             -45.69374681268701                                1.1716240595760485E-5+1.0317161290052113E-4i
61250                                             61250                                             -45.59797534757497                                1.1765866257951174E-5+1.0432457244313742E-4i
61400                                             61400                                             -45.504210107598404                               1.1832989521010084E-5+1.0546368412978069E-4i
61550                                             61550                                             -45.41225226658571                                1.1918299363311569E-5+1.0659071456098346E-4i
61700                                             61700                                             -45.32226915306077                                1.201965793751203E-5+1.0770324249131935E-4i
61850                                             61850                                             -45.234206630382886                               1.2139175686709525E-5+1.0880108460376015E-4i
62000                                             62000                                             -45.14805583892979                                1.2276054753346255E-5+1.0988382236054584E-4i
62150                                             62150                                             -45.06385415580489                                1.2428579415746377E-5+1.109505394308874E-4i
62300                                             62300                                             -44.981547356055955                               1.2598831296672941E-5+1.1200106678532773E-4i
62450                                             62450                                             -44.90111340324219                                1.2785448890884066E-5+1.1303521842132014E-4i
62600                                             62600                                             -44.822586533451734                               1.2986613289078797E-5+1.1405212166515355E-4i
62750                                             62750                                             -44.74592058552907                                1.3204805786704021E-5+1.1505147618040557E-4i
62900                                             62900                                             -44.671041515103624                               1.3437806917704354E-5+1.1603391417325248E-4i
63050                                             63050                                             -44.59801560265287                                1.3685058865120503E-5+1.1699799968700741E-4i
63200                                             63200                                             -44.52693306447035                                1.394618006578252E-5+1.1794191800174048E-4i
63350                                             63350                                             -44.45769282524397                                1.4223021869430585E-5+1.1886620485024313E-4i
63500                                             63500                                             -44.39018683373846                                1.4514095188655762E-5+1.1977193441525813E-4i
63650                                             63650                                             -44.324536048789014                               1.4817267552424962E-5+1.2065708828457034E-4i
63800                                             63800                                             -44.260675812484244                               1.5134048037768189E-5+1.2152179580560141E-4i
63950                                             63950                                             -44.19864175088385                                1.5463321062891833E-5+1.2236510304663994E-4i
64100                                             64100                                             -44.13852667551376                                1.5806387795747057E-5+1.2318491860119352E-4i
64250                                             64250                                             -44.08006312146508                                1.6160594498160208E-5+1.239848530892873E-4i
64400                                             64400                                             -44.023524576610164                               1.6527506549735005E-5+1.2476018563833957E-4i
64550                                             64550                                             -43.968828516433184                               1.6904542378293197E-5+1.255118759007079E-4i
64700                                             64700                                             -43.915862627884145                               1.7293810599949833E-5+1.26240744015238E-4i
64850                                             64850                                             -43.86478583030431                                1.769457331202151E-5+1.2694399466328665E-4i
65000                                             65000                                             -43.81559936021102                                1.8104735179047537E-5+1.276213440520868E-4i
65150                                             65150                                             -43.76841738566952                                1.8526010910568935E-5+1.282702848527384E-4i
65300                                             65300                                             -43.72326002413111                                1.8959367614979072E-5+1.288897983683368E-4i
65450                                             65450                                             -43.6803612140648                                 1.9401698043763904E-5+1.2947621112857632E-4i
65600                                             65600                                             -43.63964873154207                                1.9855089399778425E-5+1.3002971981745937E-4i
65750                                             65750                                             -43.601436399657445                               2.0320889471292514E-5+1.305447077024624E-4i
65900                                             65900                                             -43.5661962603164                                 2.079839731694566E-5+1.3101334595155834E-4i
66050                                             66050                                             -43.534547022504285                               2.1291975531689822E-5+1.3142461372883663E-4i
66200                                             66200                                             -43.50753533450752                                2.1803919294571816E-5+1.3176099001288577E-4i
66350                                             66350                                             -43.487187271229985                               2.2341219433896775E-5+1.3198865248054137E-4i
66500                                             66500                                             -43.47823416782387                                2.2916319669719076E-5+1.3203013948004383E-4i
66650                                             66650                                             -43.49177019626458                                2.3561809230687736E-5+1.317044996698158E-4i
66800                                             66800                                             -43.570999916652866                               2.437581967107416E-5+1.3032051453387705E-4i
66950                                             66950                                             -44.09724803069654                                2.5810105607537714E-5+1.220881170908017E-4i
67100                                             67100                                             -42.38890706323189                                2.0792400707514425E-5+1.5047970379655773E-4i
67250                                             67250                                             -42.91977331547243                                2.4489981915454262E-5+1.4078887266477658E-4i
67400                                             67400                                             -43.00395482033288                                2.5951444004579383E-5+1.3912499539214807E-4i
67550                                             67550                                             -43.02237359041517                                2.8490990483132084E-5+1.38321146389786E-4i
67700                                             67700                                             -43.01869392402888                                1.1242821161161487E-5+1.4083671629372407E-4i
67850                                             67850                                             -43.02698052862797                                2.3819859049423187E-5+1.3912564384099824E-4i
68000                                             68000                                             -43.01574393516928                                2.536740880054733E-5+1.3903754827293557E-4i
68150                                             68150                                             -43.00241871791204                                2.6230239706714897E-5+1.3909817368551458E-4i
68300                                             68300                                             -42.98730906373784                                2.6864350808453175E-5+1.3922810195399205E-4i
68450                                             68450                                             -42.9690890525696                                 2.735726909325331E-5+1.394355275791126E-4i
68600                                             68600                                             -42.939272391152905                               2.7592312440649636E-5+1.39887267916583E-4i
68750                                             68750                                             -42.52149568434995                                2.1588285238627325E-5+1.4804235961529688E-4i
68900                                             68900                                             -43.00876579151523                                3.0133935396803313E-5+1.3819917610835564E-4i
69050                                             69050                                             -42.97478846117757                                3.015648097659529E-5+1.3876164299209126E-4i
69200                                             69200                                             -42.96049306181803                                3.0437790458359704E-5+1.3893966473832453E-4i
69350                                             69350                                             -42.95200878625474                                3.073805825859477E-5+1.3901590604170622E-4i
69500                                             69500                                             -42.948116735712276                               3.0954388871018423E-5+1.3903326960662543E-4i
69650                                             69650                                             -42.95106905474182                                3.087743733931614E-5+1.390007942303484E-4i
69800                                             69800                                             -42.98489764783202                                2.8869000314568627E-5+1.3886650266881073E-4i
69950                                             69950                                             -42.82671746103095                                3.776263389293488E-5+1.3941856160082367E-4i
70100                                             70100                                             -42.89132043299847                                3.502060869597923E-5+1.3902896233397577E-4i
70250                                             70250                                             -42.90230424292318                                3.4874084469338484E-5+1.388789836255233E-4i
70400                                             70400                                             -42.907893096621535                               3.506412172177287E-5+1.387361255640318E-4i
70550                                             70550                                             -42.912793565181104                               3.536019862093731E-5+1.385776626856572E-4i
70700                                             70700                                             -42.918086147292                                  3.5700158879381494E-5+1.384005037188274E-4i
70850                                             70850                                             -42.92429664137059                                3.606543337580925E-5+1.3820018820542845E-4i
71000                                             71000                                             -42.931644506336866                               3.644489740084467E-5+1.379756905940388E-4i
71150                                             71150                                             -42.94041109405625                                3.6852868144865436E-5+1.3771826258945907E-4i
71300                                             71300                                             -42.952091760710886                               3.73346273780939E-5+1.3738991478839946E-4i
71450                                             71450                                             -42.9930632781265                                 3.903491421042293E-5+1.3621971604804717E-4i
71600                                             71600                                             -42.957395031921436                               3.735502538615432E-5+1.3729431258913127E-4i
71750                                             71750                                             -42.97501553810724                                3.792603695812469E-5+1.3683847538348282E-4i
71900                                             71900                                             -42.98999367304209                                3.832845099610571E-5+1.3647220485646372E-4i
72050                                             72050                                             -43.00523877481777                                3.868772283677213E-5+1.361123847845036E-4i
72200                                             72200                                             -43.0213805119467                                 3.9027690525827996E-5+1.3574194845356047E-4i
72350                                             72350                                             -43.03865866561303                                3.935134569288401E-5+1.3535619812865551E-4i
72500                                             72500                                             -43.056823243903324                               3.9665195195159875E-5+1.3495765298565665E-4i
72650                                             72650                                             -43.07652383771618                                3.997219103091254E-5+1.3453462427714946E-4i
72800                                             72800                                             -43.096144796301274                               4.026812444268835E-5+1.3411573206723038E-4i
72950                                             72950                                             -43.11745378926925                                4.055512319761645E-5+1.3367070807523973E-4i
73100                                             73100                                             -43.139462103182716                               4.083831742163202E-5+1.3321477473626775E-4i
73250                                             73250                                             -43.162754095881226                               4.111979020982037E-5+1.327375812346654E-4i
73400                                             73400                                             -43.186760792516985                               4.1392477917345794E-5+1.3225096794156066E-4i
73550                                             73550                                             -43.211648003549925                               4.166641970565488E-5+1.317491310380836E-4i
73700                                             73700                                             -43.23724530448378                                4.1942044018750124E-5+1.3123482955457177E-4i
73850                                             73850                                             -43.263233773961325                               4.2226203683382035E-5+1.3071118776020185E-4i
74000                                             74000                                             -43.289509192861345                               4.252136147647745E-5+1.3017906319767736E-4i
74150                                             74150                                             -43.31574147531501                                4.284221335248972E-5+1.296389558925748E-4i
74300                                             74300                                             -43.341441926526734                               4.3198881088390984E-5+1.290952346713059E-4i
74450                                             74450                                             -43.36584995486841                                4.36148124300928E-5+1.2855198180605765E-4i
74600                                             74600                                             -43.38759077190968                                4.4133113508870725E-5+1.2801606408052724E-4i
74750                                             74750                                             -43.40421727162465                                4.482331049315835E-5+1.2750157876406654E-4i
74900                                             74900                                             -43.41061769493396                                4.581830629657446E-5+1.2704158828624745E-4i
75050                                             75050                                             -43.39159908882302                                4.737607888471995E-5+1.2678500020379957E-4i
75200                                             75200                                             -43.32864383011881                                5.129827137440035E-5+1.2631271285945544E-4i
75350                                             75350                                             -42.98712294247645                                6.375805673297652E-5+1.26656739290687E-4i
75500                                             75500                                             -47.10104191113058                                -3.1099204907958367E-5+8.264591300988222E-5i
75650                                             75650                                             -44.316393259725835                               2.6453467646736506E-5+1.1876713256964155E-4i
75800                                             75800                                             -44.11830437744074                                3.2967218710600044E-5+1.200396491657374E-4i
75950                                             75950                                             -44.07702362842188                                3.5385024319989355E-5+1.1996771996591882E-4i
76100                                             76100                                             -44.08037472781203                                3.660109905206932E-5+1.1955185695444737E-4i
76250                                             76250                                             -44.102874821009614                               3.729520974654621E-5+1.1899821582672665E-4i
76400                                             76400                                             -44.13632937852928                                3.770983774453729E-5+1.1836443756085835E-4i
76550                                             76550                                             -44.17606951379628                                3.7957529763821274E-5+1.176895485389684E-4i
76700                                             76700                                             -44.221049658184256                               3.808643513525389E-5+1.1697635922114369E-4i
76850                                             76850                                             -44.26910848235118                                3.813309811284693E-5+1.1624698948475842E-4i
77000                                             77000                                             -44.320360787187965                               3.811555344784834E-5+1.1549503408647688E-4i
77150                                             77150                                             -44.37388013792683                                3.8048239902610526E-5+1.1473039499465543E-4i
77300                                             77300                                             -44.430000987963815                               3.793652863548491E-5+1.139471905527989E-4i
77450                                             77450                                             -44.48796035561904                                3.778635369616756E-5+1.1315532073985501E-4i
77600                                             77600                                             -44.54785171485426                                3.7602692154747874E-5+1.1235236689810524E-4i
77750                                             77750                                             -44.60966651377874                                3.738805921010835E-5+1.1153820306342155E-4i
77900                                             77900                                             -44.673369534290764                               3.7140629954690585E-5+1.1071452211430799E-4i
78050                                             78050                                             -44.73844736596965                                3.6871024231166505E-5+1.0988555020896573E-4i
78200                                             78200                                             -44.80565258822199                                3.6574967782365686E-5+1.0904259887845047E-4i
78350                                             78350                                             -44.874969922746246                               3.625478320107289E-5+1.081857300907485E-4i
78500                                             78500                                             -44.94544289786336                                3.590031127709281E-5+1.073321092964763E-4i
78650                                             78650                                             -45.01755260473004                                3.552375219451065E-5+1.0647137518438043E-4i
78800                                             78800                                             -45.092447564673506                               3.512485949352939E-5+1.0558854543518681E-4i
78950                                             78950                                             -45.1694173372513                                 3.469527927468796E-5+1.0469675117186217E-4i
79100                                             79100                                             -45.24957611047601                                3.4229509111471934E-5+1.037836055536312E-4i
79250                                             79250                                             -45.333769886706975                               3.372526439215928E-5+1.028397165906414E-4i
79400                                             79400                                             -45.423969769714915                               3.316446112416882E-5+1.0184669472890207E-4i
79550                                             79550                                             -45.52550012941069                                3.249967832696932E-5+1.0075367324446916E-4i
79700                                             79700                                             -45.65523761663486                                3.161326039713419E-5+9.938953939925277E-5i
79850                                             79850                                             -45.91487787008559                                2.9624194866462172E-5+9.679270775764248E-5i
80000                                             80000                                             -44.62664213012661                                3.851037830870929E-5+1.109125865912386E-4i
80150                                             80150                                             -45.56149391651296                                3.2616864722834205E-5+1.0025551916803543E-4i
80300                                             80300                                             -45.73496799546413                                3.1394250896044085E-5+9.845914270267819E-5i
80450                                             80450                                             -45.85432829523604                                3.0561060615830193E-5+9.724350587758668E-5i
80600                                             80600                                             -45.95936393380604                                2.982611617113884E-5+9.618941002598191E-5i
80750                                             80750                                             -46.05771194884643                                2.913317872110799E-5+9.521642902354799E-5i
80900                                             80900                                             -46.15501206243411                                2.843989459333507E-5+9.426779580201661E-5i
81050                                             81050                                             -46.25073897582779                                2.7751262676012356E-5+9.334746044209474E-5i
81200                                             81200                                             -46.34595379003794                                2.7062238661501592E-5+9.244378881645421E-5i
81350                                             81350                                             -46.441741295278575                               2.6365461100130716E-5+9.154606603578586E-5i
81500                                             81500                                             -46.53789904013205                                2.5658461547062306E-5+9.065716961131898E-5i
81650                                             81650                                             -46.634658219550914                               2.49474746585876E-5+8.97725543250738E-5i
81800                                             81800                                             -46.731958821697425                               2.4232600306817176E-5+8.88927958878627E-5i
81950                                             81950                                             -46.828198782031535                               2.3519391398163503E-5+8.80337165998224E-5i
82100                                             82100                                             -46.91003525422035                                2.2789039346327034E-5+8.734278363620174E-5i
82250                                             82250                                             -47.42972882183274                                2.3625210606725844E-5+8.167617345067324E-5i
82400                                             82400                                             -47.638156132168035                               2.5096748964503757E-5+7.912365197204618E-5i
82550                                             82550                                             -47.06371235282425                                1.8648808627508284E-5+8.67008729326102E-5i
82700                                             82700                                             -47.25331297545539                                1.866773721481696E-5+8.473704290057338E-5i
82850                                             82850                                             -47.37579716429397                                1.8041080010744448E-5+8.363013939372E-5i
83000                                             83000                                             -47.48654353609511                                1.7281517736333907E-5+8.268337628081213E-5i
83150                                             83150                                             -47.59278586872779                                1.6471553868580013E-5+8.180126877121996E-5i
83300                                             83300                                             -47.69685927981012                                1.5629007718676036E-5+8.095445034739246E-5i
83450                                             83450                                             -47.80288460276323                                1.4756703750451461E-5+8.010105847555682E-5i
83600                                             83600                                             -47.909606771310145                               1.3878625390539856E-5+7.924828052241484E-5i
83750                                             83750                                             -48.02879111800343                                1.2998070220926472E-5+7.828623364702914E-5i
83900                                             83900                                             -47.98686474022922                                1.1802466178212345E-5+7.886366501064224E-5i
84050                                             84050                                             -48.17828195385477                                1.1041640902598182E-5+7.721838410335025E-5i
84200                                             84200                                             -48.286157332103386                               1.0107044376261864E-5+7.637518763270457E-5i
84350                                             84350                                             -48.387975136013324                               9.149600803837199E-6+7.559149927982567E-5i
84500                                             84500                                             -48.487399155080226                               8.179265456653706E-6+7.483092434945604E-5i
84650                                             84650                                             -48.58467486270044                                7.194618890316029E-6+7.408976327272221E-5i
84800                                             84800                                             -48.68033483606523                                6.195629248528789E-6+7.336180143324711E-5i
84950                                             84950                                             -48.774123107448574                               5.188543624856656E-6+7.264721899691295E-5i
85100                                             85100                                             -48.86614586784047                                4.168227161260862E-6+7.194407355770593E-5i
85250                                             85250                                             -48.955450982554424                               3.1332882376444715E-6+7.125871992896826E-5i
85400                                             85400                                             -49.04184540000931                                2.086947759882829E-6+7.059078557647425E-5i
85550                                             85550                                             -49.123375705741736                               1.0036577497984922E-6+6.995463847725425E-5i
85700                                             85700                                             -49.19583913361612                                -1.420801866158783E-7+6.938045255688863E-5i
85850                                             85850                                             -49.22847553857237                                -1.641927218354322E-6+6.910089176692669E-5i
86000                                             86000                                             -49.59929887620919                                3.437675124007278E-7+6.623067813449346E-5i
86150                                             86150                                             -49.521359631178456                               -2.3422224855740303E-6+6.678748829924697E-5i
86300                                             86300                                             -49.57762407043315                                -3.518827514370493E-6+6.630374244542825E-5i
86450                                             86450                                             -49.64341087833909                                -4.527453305480655E-6+6.574034497008885E-5i
86600                                             86600                                             -49.69874356690045                                -5.450687031394175E-6+6.525034400117757E-5i
86750                                             86750                                             -49.80182108827832                                -6.101067550501327E-6+6.441688600722362E-5i
86900                                             86900                                             -49.883296599868174                               -6.474897508601529E-6+6.377319760753064E-5i
87050                                             87050                                             -50.00342662152476                                -5.834621414457786E-6+6.295079350282506E-5i
87200                                             87200                                             -50.33869838343637                                7.548330013262827E-7+6.082213123415059E-5i
87350                                             87350                                             -49.06550334920178                                -3.2018980755776916E-5+6.273041076954033E-5i
87500                                             87500                                             -49.70611337408109                                -1.9559884569586572E-5+6.242963284341929E-5i
87650                                             87650                                             -49.83359637403953                                -1.848108412938476E-5+6.17631524841844E-5i
87800                                             87800                                             -49.89837924799893                                -1.8746199228925065E-5+6.11823488225749E-5i
87950                                             87950                                             -49.93951284667159                                -1.9446081104823598E-5+6.064610807587911E-5i
88100                                             88100                                             -49.96779202341565                                -2.0335046539643464E-5+6.0135353962875726E-5i
88250                                             88250                                             -49.987212551495205                               -2.1327416357963536E-5+5.9640056531251595E-5i
88400                                             88400                                             -49.99666515646179                                -2.2390249631909498E-5+5.917558115808852E-5i
88550                                             88550                                             -50.000480924277156                               -2.3491824721721954E-5+5.871704393223265E-5i
88700                                             88700                                             -49.99700776393311                                -2.462405296355108E-5+5.8278751844387244E-5i
88850                                             88850                                             -49.987801414694246                               -2.5778925103248085E-5+5.785065364027897E-5i
89000                                             89000                                             -49.97132335227508                                -2.6948993405107036E-5+5.744781384575681E-5i
89150                                             89150                                             -49.95141065199636                                -2.813427523173928E-5+5.703916447885593E-5i
89300                                             89300                                             -49.924511706500645                               -2.933163372215164E-5+5.665501145235563E-5i
89450                                             89450                                             -49.89201556197845                                -3.0541788561544436E-5+5.628412988378795E-5i
89600                                             89600                                             -49.854266791146486                               -3.175509860731118E-5+5.592956653821535E-5i
89750                                             89750                                             -49.811471640759294                               -3.297599188756273E-5+5.558820944584486E-5i
89900                                             89900                                             -49.76438312393661                                -3.420487148597662E-5+5.525425392405303E-5i
90050                                             90050                                             -49.71397418811067                                -3.544085117090923E-5+5.492043560140214E-5i
90200                                             90200                                             -49.652842427777244                               -3.664960219484925E-5+5.467794392954861E-5i
90350                                             90350                                             -49.59380666312174                                -3.789909853546547E-5+5.4367547202227584E-5i
90500                                             90500                                             -49.52880976645034                                -3.914527303228166E-5+5.4092951865203354E-5i
90650                                             90650                                             -49.46102736524029                                -4.0388308982841625E-5+5.3826708579673976E-5i
90800                                             90800                                             -49.38908412539811                                -4.16346604749096E-5+5.357917006532098E-5i
90950                                             90950                                             -49.31339359024635                                -4.2886406777076225E-5+5.334674478341128E-5i
91100                                             91100                                             -49.23476313184448                                -4.41382534156487E-5+5.312750550323653E-5i
91250                                             91250                                             -49.153425538613256                               -4.5385836865086127E-5+5.292479773122416E-5i
91400                                             91400                                             -49.06923365766253                                -4.6640457721847106E-5+5.273261327976009E-5i
91550                                             91550                                             -48.98365930329031                                -4.788873482519662E-5+5.254858387127026E-5i
91700                                             91700                                             -48.89536867128007                                -4.9136741053668054E-5+5.2383938267674957E-5i
91850                                             91850                                             -48.8044041218005                                 -5.038389233447127E-5+5.224122655811403E-5i
92000                                             92000                                             -48.712038803571744                               -5.164483716307844E-5+5.209343084400242E-5i
92150                                             92150                                             -48.61777117097003                                -5.290139717417652E-5+5.1965675902487796E-5i
92300                                             92300                                             -48.52202274549651                                -5.415497966743121E-5+5.1853730749007454E-5i
92450                                             92450                                             -48.425180083050954                               -5.5408234127751754E-5+5.175192209860846E-5i
92600                                             92600                                             -48.326568020883414                               -5.667449683255388E-5+5.165608953217049E-5i
92750                                             92750                                             -48.227178394251375                               -5.793653897206985E-5+5.1573568262019975E-5i
92900                                             92900                                             -48.12505627450297                                -5.921950139287091E-5+5.1504144920722084E-5i
93050                                             93050                                             -48.025479561057374                               -6.0489068549940406E-5+5.141556864196595E-5i
93200                                             93200                                             -47.92623968900826                                -6.177325105016784E-5+5.1305250023170323E-5i
93350                                             93350                                             -47.83159365785707                                -6.30704924574621E-5+5.111109269706482E-5i
93500                                             93500                                             -47.77189031488458                                -6.432210836826435E-5+5.043927063830278E-5i
93650                                             93650                                             -46.98217345156185                                -6.899251714165278E-5+5.704304597298204E-5i
93800                                             93800                                             -47.31148274914438                                -6.814145962696916E-5+5.2777102985901436E-5i
