% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 14 2025, 11:13
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
92300                                             92300                                             -47.11559963398354                                -4.612153640293215E-5+7.512800787690121E-5i
92450                                             92450                                             -46.34048509666549                                -3.8631223016505345E-5+8.830366965650871E-5i
92600                                             92600                                             -46.11877483497562                                -2.6405266421947182E-5+9.528505505906892E-5i
92750                                             92750                                             -46.39057532361585                                -1.2443902990211253E-5+9.50185626030775E-5i
92900                                             92900                                             -47.161775946206426                               1.9770788245443427E-7+8.76879858127122E-5i
93050                                             93050                                             -48.50496142291718                                8.837588854226919E-6+7.460292286598502E-5i
93200                                             93200                                             -50.587590613587075                               1.1587222682074572E-5+5.796170732286221E-5i
93350                                             93350                                             -53.73205192202725                                7.58124470706667E-6+4.045115750361816E-5i
93500                                             93500                                             -58.08363990245421                                -2.9296889471064347E-6+2.4764526250442565E-5i
93650                                             93650                                             -58.3064224275083                                 -1.905788035350131E-5+1.5085299636563576E-5i
93800                                             93800                                             -54.30593686994541                                -3.749897140636893E-5+8.828242812453091E-6i
93950                                             93950                                             -50.73401634907076                                -5.723965544413012E-5+1.008026884985469E-5i
94100                                             94100                                             -48.044966635464874                               -7.725656206508669E-5+1.74841474002152E-5i
94250                                             94250                                             -38.46362749898921                                -9.464511311407797E-5+2.1913237079673742E-4i
94400                                             94400                                             -46.99701502571728                                -7.692050544838569E-5+4.549475230941624E-5i
94550                                             94550                                             -46.14933918631267                                -7.912430134693338E-5+5.8713391499432E-5i
94700                                             94700                                             -46.00573044816738                                -7.259583008101256E-5+6.902276684728204E-5i
94850                                             94850                                             -46.396805936032024                               -6.116567724168132E-5+7.368156070108878E-5i
95000                                             95000                                             -47.35971121253458                                -4.789247782910344E-5+7.108412231404682E-5i
95150                                             95150                                             -49.03055000835043                                -3.6083815827980814E-5+6.081415167979998E-5i
95300                                             95300                                             -51.62507426514428                                -2.899301373771035E-5+4.3712672692541865E-5i
95450                                             95450                                             -54.742073215301026                               -2.940777802268313E-5+2.185159285128524E-5i
95600                                             95600                                             -54.14536478303606                                -3.92060395592031E-5-1.7018704884241842E-6i
95750                                             95750                                             -49.96896084593705                                -5.905596812477709E-5-2.326119408146976E-5i
95900                                             95900                                             -46.33265668648604                                -8.823305064376008E-5-3.900767800513183E-5i
96050                                             96050                                             -43.55228135778855                                -1.2479757554739734E-4-4.5597227479543534E-5i
96200                                             96200                                             -41.58505273629993                                -1.6203009977955318E-4-3.892163457219766E-5i
96350                                             96350                                             -39.81847364047177                                -2.0313232356694577E-4-2.1085826396594065E-5i
96500                                             96500                                             -38.48928246620711                                -2.3777069402508566E-4+1.0305611751637578E-5i
96650                                             96650                                             -37.45236544460402                                -2.629246746393976E-4+5.278514517337296E-5i
96800                                             96800                                             -36.69130086416033                                -2.741660673455937E-4+1.0258128763496188E-4i
96950                                             96950                                             -36.06037730304149                                -2.728283093976769E-4+1.5701269696200004E-4i
97100                                             97100                                             -35.682237877069795                               -2.538457168934638E-4+2.089616424181262E-4i
97250                                             97250                                             -35.49471763755883                                -2.1981770269335899E-4+2.540722323033373E-4i
97400                                             97400                                             -35.570696662862424                               -1.709862637881976E-4+2.857948708335778E-4i
97550                                             97550                                             -35.4835105491629                                 -1.2470777295620072E-4+3.124294156944263E-4i
97700                                             97700                                             -35.87865539746146                                -6.568406977480734E-5+3.1465535892838403E-4i
97850                                             97850                                             -36.42362700142932                                -1.000373447102021E-5+3.0172415060403246E-4i
98000                                             98000                                             -37.1780714189225                                 3.876684820908194E-5+2.7404630766647564E-4i
98150                                             98150                                             -38.18811754151668                                7.697485731944509E-5+2.3405810066323696E-4i
98300                                             98300                                             -39.56502809476425                                1.0260580972826228E-4+1.8353686431660243E-4i
98450                                             98450                                             -42.97773833015994                                1.0864390251952294E-4+9.136201520942855E-5i
98600                                             98600                                             -42.45794966831233                                8.927125840729744E-5+1.2142136066117803E-4i
98750                                             98750                                             -45.25202996008573                                8.111339342836699E-5+7.318857512650379E-5i
98900                                             98900                                             -49.00465655512341                                5.770297209828357E-5+4.1239207253074284E-5i
99050                                             99050                                             -54.80163595292262                                2.885290353388248E-5+2.2170602149484964E-5i
99200                                             99200                                             -62.431513906677765                               -7.099900845575213E-7+1.509992377346503E-5i
99350                                             99350                                             -55.75432750761787                                -2.6861858427373875E-5+1.8484334096346977E-5i
99500                                             99500                                             -51.21249100862562                                -4.6261231612998444E-5+2.9757253285245255E-5i
99650                                             99650                                             -48.887983898733644                               -5.5522610274805206E-5+4.56564898090317E-5i
99800                                             99800                                             -45.36387220867522                                -9.198683689903842E-5+5.631086973012511E-5i
99950                                             99950                                             -46.09937367005603                                -6.308516714392809E-5+7.642325236567604E-5i
