freq,smoothed,sv
84.0,-29.196690960735296,-34.56314764790855
85.0,-29.06672788096745,-25.593769220844894
86.0,-29.966921717341165,-41.76487765482242
87.0,-30.82774241622699,-26.395115807437286
88.0,-31.798270410773352,-30.182869848259706
89.0,-32.22094627837629,-20.463095485500382
90.0,-32.43793744977438,-30.481972362968506
91.0,-32.55196205877479,-42.182749865578046
92.0,-32.085619111204586,-24.24227489543223
93.0,-32.02198593680015,-42.86710748669245
94.0,-32.07004275685408,-40.58810473629494
95.0,-31.12732707778034,-25.791222779877053
96.0,-31.80472484138958,-32.846236241980385
97.0,-31.139444455271146,-26.31241694061138
98.0,-30.78623797017041,-25.761517886983235
99.0,-28.69741072385535,-30.856416417090536
100.0,-27.874334689458177,-26.437436449518326
101.0,-28.815291788242632,-34.93537141590806
102.0,-28.086882790584237,-23.507582250924347
103.0,-28.553381923418854,-28.037570476777454
104.0,-29.66610411822831,-30.41110976711643
105.0,-28.32329405599977,-27.118922785507724
106.0,-29.479552002814195,-29.583264054736084
107.0,-29.813321167696145,-27.827718162514476
108.0,-30.152386120686575,-38.76489183686448
109.0,-30.086048445960984,-32.8356050430388
110.0,-30.29927536151351,-24.162776716681392
111.0,-30.449908892833722,-25.663781038907278
112.0,-30.404609808786326,-30.065500409631085
113.0,-29.867603240063374,-25.10934833297061
114.0,-29.994068582471613,-46.542067838368894
115.0,-30.011373475516997,-25.83017526022069
116.0,-29.579580746237994,-28.234287313150386
117.0,-29.132361555583106,-24.012610925186387
118.0,-29.396276937082334,-33.003160733463545
119.0,-29.327803672063965,-24.12777918978534
120.0,-28.196688164421886,-33.76385911038541
121.0,-27.388668118111475,-24.52555862340365
122.0,-26.18540354397997,-32.79854693147408
123.0,-25.380557097808364,-26.797069711257166
124.0,-26.095103491536577,-21.74871966366755
125.0,-26.439376454804325,-26.698215112062968
126.0,-26.37979641952642,-22.661244004586823
127.0,-26.535607393256935,-24.4377975270718
128.0,-27.368322672576788,-24.84912057944949
129.0,-27.342675880837763,-29.47370521991109
130.0,-27.59865183914334,-25.12262778674939
131.0,-28.03566625510307,-35.68983328491215
132.0,-28.989061727632105,-27.210457641345364
133.0,-29.040468874221226,-35.37754733052938
134.0,-28.704666345235175,-24.873733523750765
135.0,-28.364703856610195,-32.45663136415011
136.0,-27.305558438675433,-25.156254707711984
137.0,-27.677363129955687,-24.49198989479429
138.0,-27.585854750006003,-25.447695068977776
139.0,-28.34138641993285,-33.26423483021576
140.0,-28.405522344023026,-22.922203440863317
141.0,-28.41394434876769,-23.18899645653705
142.0,-28.68170171041041,-29.46245393782857
143.0,-29.660261819747575,-28.79063297013917
144.0,-30.048343854743145,-34.21874966660036
145.0,-31.017580356338,-42.966432305969484
146.0,-31.32086162866399,-27.64013775366548
147.0,-30.387367913471927,-31.786725644688843
148.0,-29.986906685425417,-23.978758454803078
149.0,-30.51907160365482,-24.682214210184455
150.0,-30.13523509599414,-37.64101425833041
151.0,-29.126137691122118,-29.30107945235063
152.0,-29.490331776136422,-29.827505017384425
153.0,-28.81424026206821,-26.755412959905232
154.0,-29.180835882036693,-25.30421328451981
155.0,-30.217337324069696,-24.115617433112753
156.0,-30.54654052617787,-37.83525168284764
157.0,-30.995641058791175,-33.021840678340475
158.0,-30.216644234747,-29.966870970462104
159.0,-29.876531522765507,-30.371017428374532
160.0,-30.04147774097698,-36.47139104699684
161.0,-29.854368177878662,-23.019333994173635
162.0,-29.214232306594532,-33.35553221035759
163.0,-28.804933357758536,-25.838429669490775
164.0,-28.086721792027063,-29.314178775192694
165.0,-26.81053655874652,-24.337855851269122
166.0,-26.86246012251438,-24.745509533587065
167.0,-27.176968259770142,-30.95741964651576
168.0,-27.23215511204696,-22.284635387035788
169.0,-26.829058944693017,-27.93723971710098
170.0,-27.25337611735474,-25.3769747291297
171.0,-26.439920636350962,-32.22954557775906
172.0,-26.835903391278066,-26.57852759131785
173.0,-26.85416934451808,-26.573636430119194
174.0,-27.228607050315944,-30.044963341974213
175.0,-27.345179455173913,-28.640810052085474
176.0,-27.1266859911189,-22.750862080089412
177.0,-27.434580051324172,-21.802971231104138
178.0,-26.72252562742245,-27.842400682390736
179.0,-26.745512141668193,-26.8692925145388
180.0,-26.962925651203467,-31.307105300782048
181.0,-27.07510252730837,-28.558978582408354
182.0,-27.031999584961504,-27.5261268180564
183.0,-26.444310740452327,-26.867569750234708
184.0,-27.18662614261111,-24.20907498361245
185.0,-27.344066391993668,-26.655206748634555
186.0,-27.380306848858975,-26.49141026993025
187.0,-27.344132840288506,-31.30652705526369
188.0,-27.718175090297127,-27.918969971048753
189.0,-27.991387440019494,-21.15286507912557
190.0,-28.107779708798322,-29.152499162941325
191.0,-29.01093298348821,-27.347343196481653
192.0,-29.587832765735424,-36.339625982399404
193.0,-30.175517133881367,-25.631176100638587
194.0,-29.30517530337836,-33.74564964397152
195.0,-29.809751526893223,-30.844266327348837
196.0,-29.52418119279475,-28.789949598909132
197.0,-29.493425871859696,-27.969187420703136
198.0,-29.309586390192607,-27.369636262593197
199.0,-28.30305827774248,-35.75619146783015
200.0,-28.922206396244274,-24.881241044945114
201.0,-28.594392323725025,-26.177903431705847
202.0,-29.49175427711663,-22.790471868179473
203.0,-29.37513078565613,-37.89861114496057
204.0,-29.586888148458815,-22.269269836313867
205.0,-29.609787745587127,-29.314723564992175
206.0,-28.907660453294735,-32.04396522207782
207.0,-28.526488662815176,-32.837780692939965
208.0,-28.149163258213658,-36.85172559554694
209.0,-27.911255255813494,-22.164853930975458
210.0,-27.252284842662732,-29.436937065043995
211.0,-26.012271471184697,-22.602152445829148
212.0,-24.609271585221535,-22.048337682229825
213.0,-25.733971126531547,-23.545393152247478
214.0,-25.140700198091423,-22.39473837384309
215.0,-25.060169343495065,-29.38748382461659
216.0,-26.065711607231044,-24.49170207604893
217.0,-26.379392559557495,-21.506116189053508
218.0,-25.81262592877886,-29.456645621738016
219.0,-27.105212898555855,-25.884054143037737
220.0,-28.95696636368279,-35.479212410422
221.0,-30.013250648503757,-37.092448253638565
222.0,-29.845408037439938,-23.097357571204512
223.0,-30.600358506087016,-29.34383875742018
224.0,-30.23400154712288,-29.94417077977033
225.0,-30.50901237182678,-18.976151126189333
226.0,-31.041148629028434,-29.48475300143578
227.0,-31.559190553683,-56.73970328721214
228.0,-32.49414692594767,-27.061463592875782
229.0,-33.022939973166515,-24.946385131191654
230.0,-33.51595963258431,-25.32370207292295
231.0,-34.32518865867781,-38.785020528912106
232.0,-33.071381484056815,-27.822890319121207
233.0,-32.84007072195895,-39.42056237199613
234.0,-32.01300130797955,-41.591213846421944
235.0,-30.430041286425393,-35.46045047249551
236.0,-29.31361978113498,-28.574347849952375
237.0,-30.442440643464373,-25.682650094288107
238.0,-29.918191836482194,-20.713502912422207
239.0,-28.81249925166337,-26.365965162817147
240.0,-27.55250108732362,-23.930187220641432
241.0,-27.860310212437984,-34.93140862679493
242.0,-27.074812944710683,-26.055098939751964
243.0,-27.696074027636307,-32.89693582891553
244.0,-29.351166819526604,-27.733239709142747
245.0,-29.680190816467054,-26.812951235414868
246.0,-30.351505968209633,-31.660051480223142
247.0,-30.548389911999045,-28.882210170407404
248.0,-30.4433169202069,-32.30002285285742
249.0,-30.162211101825992,-33.21935939966907
250.0,-29.091454277462425,-28.057318455195364
251.0,-29.20548034430834,-32.23843764459399
252.0,-28.640850756342953,-28.11305990342323
253.0,-28.1198390160095,-20.226567217642494
254.0,-27.69842429622751,-35.05146983032053
255.0,-27.432585769916713,-26.96010642302422
256.0,-27.378302609996815,-28.8878601324432
257.0,-27.591553989387553,-23.51059963554128
258.0,-28.12831908100864,-26.64802790117931
259.0,-29.044577057779797,-32.368001687149935
260.0,-30.396307092620752,-29.759830387886165
