freq,smoothed,sv
69.0,-30.02596688411787,-31.659560223092434
70.0,-30.10911592496113,-28.163270659703127
71.0,-29.204954645564843,-29.1444688501877
72.0,-27.35255805706428,-31.212687467770124
73.0,-26.33335784421156,-23.009891445417296
74.0,-25.15079094305971,-24.474677792307382
75.0,-26.28399431814119,-24.356738354321116
76.0,-26.90381825242072,-29.768302837721286
77.0,-27.44202396131781,-29.44781878459772
78.0,-27.651063278083775,-26.07070043960278
79.0,-28.18161703062694,-24.294296880005103
80.0,-28.61076044789908,-25.211342722615502
81.0,-29.302404116305226,-31.939677909562675
82.0,-30.7370870607594,-30.536914557125797
83.0,-30.659873542294463,-38.65875914692283
84.0,-30.865226379988442,-27.766128136498452
85.0,-30.447158011538672,-34.760270571617895
86.0,-30.704297320949205,-27.148123207065858
87.0,-31.247783800600374,-28.793643869796924
88.0,-31.22679056432933,-31.901506774618042
89.0,-30.76307372583532,-31.85264677177083
90.0,-30.022046884859027,-30.611249014290895
91.0,-29.413536201595555,-22.937617601100758
92.0,-27.932958840849995,-31.999587710436963
93.0,-28.359753708741877,-27.58843773869181
94.0,-27.833031307977333,-33.263950106908595
95.0,-27.99412584347551,-29.96896843066319
96.0,-27.71963148472668,-24.866480184868873
97.0,-27.077311149408555,-25.26596315813336
98.0,-27.13174150170646,-24.339317858258724
99.0,-26.78255437873336,-23.34610499561927
100.0,-26.77765855216352,-25.4941230205376
101.0,-26.828945879787767,-37.20675230865762
102.0,-27.469613586062557,-25.600351848942374
103.0,-27.704755523364096,-27.785705470608136
104.0,-28.17869416626776,-26.981359852018798
105.0,-29.215100256958127,-24.940157202728734
106.0,-28.905042176483093,-30.91601901050832
107.0,-29.67809962649261,-26.84482790278185
108.0,-30.44507340858488,-35.40437233960356
109.0,-30.518672922755492,-35.18818009608407
110.0,-30.83919259443039,-27.481739133101307
111.0,-31.52334036140216,-28.259246230053208
112.0,-32.12971366734872,-29.840766639128642
113.0,-32.92527902340508,-35.70072666627975
114.0,-33.591413462464956,-28.821704631785
115.0,-34.14910396235454,-43.586084496946995
116.0,-34.65401650098298,-32.67663573630942
117.0,-34.35994228568144,-29.736233158826977
118.0,-34.331515884747134,-35.01089115676121
119.0,-35.27391645635277,-32.12163787072046
120.0,-33.81054797002178,-42.53279676219523
121.0,-33.86050215589571,-35.73671109940818
122.0,-34.33895671383671,-34.3280087967708
123.0,-34.140287715852764,-33.19978330423988
124.0,-33.658417690910866,-27.814616480565455
125.0,-33.00471977262475,-29.72232775115916
126.0,-33.5232730386434,-32.565224402498096
127.0,-33.38036564501884,-37.88362997675322
128.0,-33.74750830191029,-26.08444308699026
129.0,-32.84633118211919,-49.975054161496075
130.0,-33.520069141427015,-32.77219913530822
131.0,-34.04797030069831,-23.164731707519188
132.0,-34.18836809949394,-34.089842481963224
133.0,-33.445431370526315,-28.671768504644003
134.0,-33.685492042702116,-49.58521234989152
135.0,-33.262193978792865,-29.026485363046834
136.0,-32.45346016854138,-30.77582422323889
137.0,-32.98684700558434,-26.093885976552578
138.0,-31.824298379425088,-38.18039700095711
139.0,-32.42971689328711,-31.568327863055643
140.0,-32.60075487852433,-27.796734624210586
141.0,-31.242847574708883,-30.39546431510294
142.0,-30.793911521178387,-42.83421208741309
143.0,-29.641888928234174,-24.206970080275592
144.0,-30.336591454056414,-28.829461096117917
145.0,-29.978180088751163,-35.047112603912474
146.0,-29.215854325427117,-22.895431378506245
147.0,-28.256791947352568,-28.50552813668657
148.0,-28.8593252174321,-32.64713321001822
149.0,-28.61694200897489,-24.45974676208371
150.0,-28.941653257064893,-30.2458679777386
151.0,-29.280067864771794,-27.186820196471317
152.0,-30.612404311306157,-29.17110470974862
153.0,-30.061738096382776,-31.054309051941637
154.0,-30.115253314230763,-27.992330673129086
155.0,-31.408187000393262,-35.60460004364351
156.0,-31.17932364573756,-35.03312709102965
157.0,-30.740212234442843,-29.384125168683862
158.0,-31.539807213703114,-37.12687312849662
159.0,-31.335294429079372,-26.600666999223822
160.0,-31.619891402393428,-26.195281481770675
161.0,-31.413761043209398,-28.048276259335697
162.0,-31.32372919007527,-36.03404718845458
163.0,-31.28148508842276,-33.8577193511235
164.0,-30.413306013065785,-25.168994864427695
165.0,-30.001327300711214,-30.18484132757692
166.0,-29.97267423206085,-38.04451175450727
167.0,-29.696528313373697,-28.02867087336132
168.0,-29.29651832081582,-30.594726928967507
169.0,-28.252374144807096,-27.69268934126523
170.0,-28.148210167961818,-28.259014652141655
171.0,-27.488894491670052,-25.48303084418702
172.0,-27.940194711530744,-23.38918234667133
173.0,-27.167294880291895,-27.837906977026798
174.0,-27.917774026460208,-30.081693112219945
175.0,-28.363060315867813,-26.92753517422951
176.0,-29.59224979544096,-23.629939051686947
177.0,-30.227296033748097,-35.19693562600276
178.0,-30.69118647098462,-38.01339858964964
179.0,-31.94168626792392,-25.459817623890103
180.0,-32.7126896094765,-32.60058881680584
181.0,-33.27888675984612,-28.412355590462074
182.0,-32.694729259921345,-48.99292412463589
183.0,-32.4843418334895,-24.57651478386879
184.0,-31.232981794365337,-30.756384072986584
185.0,-30.708769241584704,-31.438861763166813
186.0,-30.795608798050296,-31.12193092643521
187.0,-31.23056976007966,-37.69836535719521
188.0,-32.67948252613827,-24.928208257143677
189.0,-31.897799389408632,-28.35395845851581
190.0,-30.12462061790519,-24.317573673014465
191.0,-29.988010826189505,-32.486614461746385
192.0,-33.053178066242836,-30.004606269374783
193.0,-34.276683956545625,-48.51203550176291
194.0,-35.29498244180284,-41.59606334591089
195.0,-36.24686488444941,-28.253692560306227
196.0,-36.90396778778462,-32.567004441172976
197.0,-38.32670588736032,-22.234087058037296
198.0,-38.43754916257984,-35.64508263729997
199.0,-37.56226946030436,-61.757485428489
200.0,-35.978890253306034,-46.02009739615265
201.0,-35.46407825660413,-31.11834438968724
202.0,-33.9239022091311,-28.916191118413405
203.0,-33.7404410658941,-32.563727428288146
204.0,-33.46423955027644,-31.29821497736355
205.0,-31.733956000560102,-31.734795628725664
206.0,-30.804887966616093,-26.289080287991432
207.0,-29.26847116867813,-24.15030536781607
208.0,-27.523477625803412,-33.74766962298986
209.0,-29.36193194037795,-34.74866996508642
210.0,-30.532080220257036,-24.056562806779944
211.0,-30.54031305736287,-28.942363575523906
212.0,-30.473680235321403,-31.634504414431305
213.0,-30.852929120953096,-31.290962366524404
214.0,-31.297466711643036,-38.351042187060926
215.0,-31.47226597406989,-32.774679343976565
216.0,-31.578193248999156,-24.841098016541324
217.0,-31.754261852075533,-37.65628780775621
218.0,-32.87832182935133,-27.174661411111405
219.0,-33.594626324848214,-29.756754628880184
220.0,-33.30588395711514,-33.97092860347895
221.0,-32.90837815141256,-34.0082064595905
222.0,-32.76423176851761,-33.43728710255584
223.0,-33.050639499373496,-32.93364369364434
224.0,-33.5920381509341,-39.53482039591331
225.0,-33.37780306422136,-37.14789070316779
226.0,-33.146324661476406,-31.797025335011288
227.0,-33.65043056891618,-25.99208767507477
228.0,-33.05614198146973,-31.344649452438347
229.0,-31.69898901812838,-31.454539077911758
230.0,-32.11073398310712,-35.18729251444615
231.0,-31.50384205800679,-34.73488512820763
232.0,-31.325130113401947,-27.51696985806546
233.0,-31.168921403489882,-30.788661286140915
234.0,-31.19853335790939,-37.17172165745411
235.0,-31.85695664605671,-27.51542634843437
236.0,-31.898965467590223,-28.102081787572818
237.0,-31.330359763161848,-29.672405579323158
238.0,-31.133794747102712,-41.44518850889004
239.0,-30.818400327786584,-23.067419822239973
240.0,-30.39433530840014,-34.845877688512005
241.0,-30.05629505006832,-29.730009677809015
242.0,-29.36260245966157,-27.77299343614123
243.0,-29.065486986065693,-33.829187290350994
244.0,-29.318248072875292,-26.515175653148
245.0,-29.6794848334756,-28.874135469676993
246.0,-29.418310297680307,-28.49040047762916
247.0,-28.926785834248378,-26.214694165357738
248.0,-29.429697427225577,-25.72134691290133
249.0,-28.825404081640528,-31.366352112185734
250.0,-28.774242182389226,-33.49751990603872
251.0,-30.0789485467128,-32.74380150378323
252.0,-30.649460892618237,-31.348427572281636
253.0,-31.248210890535056,-33.95870572338028
254.0,-31.85287701867973,-23.18231888513292
255.0,-32.44113775526893,-28.000662437020903
256.0,-32.99067157851934,-31.754783432602764
257.0,-33.47915696664762,-36.0421796279782
258.0,-33.88427239787045,-35.67354620543278
259.0,-34.183696350404496,-44.901223836341124
260.0,-34.35510730246644,-26.021932271590718
