freq,smoothed,sv
57.0,-19.68271978635728,-11.440643886184121
58.0,-20.021224557798348,-18.569211141648243
59.0,-19.8197824358514,-16.656016335936798
60.0,-18.70788355157934,-18.74749192849069
61.0,-18.185735564984597,-15.117228302415743
62.0,-17.45639342949083,-19.83599202417141
63.0,-16.681999977413806,-18.17570926701967
64.0,-16.942455831550937,-22.83147570974616
65.0,-17.812987582726997,-19.194300530603396
66.0,-18.59743310459033,-18.191724668040997
67.0,-18.698939006669413,-12.912549673251865
68.0,-18.42548046438523,-11.589215088165867
69.0,-19.315031436588487,-22.000125409854896
70.0,-20.642065698132132,-22.21960139149342
71.0,-21.706850379949223,-22.037852458364853
72.0,-22.67081432915368,-19.48409800225216
73.0,-23.395016094929137,-33.35059346461315
74.0,-23.64644781245491,-13.073130042452767
75.0,-22.938844549229238,-26.640051997018432
76.0,-23.08844744261447,-22.150523439278388
77.0,-22.93574035456089,-36.54674132081
78.0,-22.375925521443342,-23.730261622415107
79.0,-22.135488014117094,-18.96842991153408
80.0,-21.355799406403303,-14.239547071135124
81.0,-20.648390812171066,-15.233403877957608
82.0,-19.960358571460983,-12.031023297612563
83.0,-20.05674265765373,-20.485495586115633
84.0,-19.0158957912368,-32.268703010190464
85.0,-18.852559121256686,-23.060735941813203
86.0,-17.92052036190672,-18.375415177914014
87.0,-19.10656559558056,-14.789293870455303
88.0,-19.445513348381148,-15.391619111868703
89.0,-19.739398797874994,-21.137179504115274
90.0,-19.458785887214844,-20.280886003888575
91.0,-18.789262529587212,-15.679280244359388
92.0,-17.987123378792433,-21.530698811644125
93.0,-17.213226399289297,-15.977637790688801
94.0,-17.66044888855645,-16.158241361286898
95.0,-18.092401110524815,-23.411484204782806
96.0,-18.38376608664173,-16.587722229686857
97.0,-18.360429211660367,-19.595693148273106
98.0,-18.710745582409906,-16.40336626757603
99.0,-19.31917635434605,-16.701272356383605
100.0,-19.990954690112694,-20.35784419916018
101.0,-20.298453266477434,-15.497748908272271
102.0,-20.912313915494895,-21.87611458200842
103.0,-20.604967122984256,-24.335771896712657
104.0,-19.334460720396606,-22.228644996817852
105.0,-19.351714504501828,-22.044017856526793
106.0,-18.580392493317326,-22.949516592828637
107.0,-18.891294431907014,-17.052801412770478
108.0,-18.802569337646275,-17.992422851659683
109.0,-18.166791909073364,-15.857628191896707
110.0,-17.45940206164979,-12.706491244269536
111.0,-17.201170162194266,-10.963771723403827
112.0,-17.224614005996095,-13.905578430270351
113.0,-16.625649303334285,-25.611957251134484
114.0,-16.757396085943974,-19.51816092371302
115.0,-17.416979372290974,-25.129424846333247
116.0,-18.28125722950513,-14.863098575566994
117.0,-19.02969818727381,-13.978966917666595
118.0,-20.20128386175366,-18.804782722214206
119.0,-20.97383290550594,-24.855603059988155
120.0,-20.36607304897874,-14.232987819015337
121.0,-20.8723836907192,-14.76148918131328
122.0,-20.869595966307564,-29.012134444736112
123.0,-21.50396517503335,-24.33912951783785
124.0,-21.41913898387493,-21.413039362716862
125.0,-21.582728901185668,-23.58426266043665
126.0,-20.824733797833257,-21.63306957766858
127.0,-19.519735245976836,-16.51424677599765
128.0,-18.9411299049725,-17.03159705567007
129.0,-19.22726113814687,-30.920157836914967
130.0,-18.24693762145171,-11.893065704440101
131.0,-17.2049665100367,-13.231306764475816
132.0,-17.640525077574544,-13.439255038875963
133.0,-17.53427288309139,-15.17999935651559
134.0,-17.73855208832685,-17.993839057356688
135.0,-18.023418660999617,-19.700251702421603
136.0,-18.917907372872385,-24.780154753442712
137.0,-19.262560751905536,-20.52501678247904
138.0,-19.066276167115333,-16.32277407829209
139.0,-20.55471896835945,-21.149966153445092
140.0,-20.470487876434312,-20.330863915840617
141.0,-19.245657764328286,-16.617898405342576
142.0,-18.27160079119598,-22.606311424252485
143.0,-17.785969199163446,-18.437986459811267
144.0,-17.560996671765796,-22.0135141223178
145.0,-17.216779242152086,-13.921564018313813
146.0,-17.996350745471638,-13.276873708906825
147.0,-18.652345033807812,-18.269529102169322
148.0,-18.47726291304933,-12.729768968217773
149.0,-18.049169859693457,-12.605511918014873
150.0,-17.212279932374074,-26.45896108217325
151.0,-17.563177620491,-24.90023335508953
152.0,-18.53453591424855,-20.207758093993036
153.0,-18.833882198935843,-18.693022892039583
154.0,-20.099255501459197,-22.469245838712595
155.0,-20.863736497958108,-14.93618365564628
156.0,-20.425355538517856,-11.294959544599848
157.0,-20.50167809008085,-14.668593221044869
158.0,-19.807484845868878,-23.3114720636975
159.0,-18.054979234778454,-34.20420168040002
160.0,-19.233924065241908,-19.65502892061259
161.0,-20.826956439341338,-18.035785341791712
162.0,-21.113080359151965,-24.040442243413686
163.0,-21.53931130461777,-16.836648359638023
164.0,-22.60071762418255,-12.049035312560047
165.0,-22.56331880133121,-22.721989756024854
166.0,-21.237079276893404,-20.726159411432352
167.0,-20.883962135890364,-24.120218348972973
168.0,-22.24000240246955,-39.16091811110408
169.0,-23.99437203073329,-20.080326853781642
170.0,-23.668720163196994,-13.49056275637629
171.0,-23.607420560627315,-25.336579935527197
172.0,-24.066414214308647,-23.143289889005473
173.0,-23.61454933002104,-18.788946371355188
174.0,-23.10294682583266,-23.91965155445157
175.0,-23.70115628615944,-36.48143320766222
176.0,-23.771939226601674,-27.732346063464973
177.0,-23.354203072498375,-10.981162124678828
178.0,-24.725977609702035,-15.086683008228308
179.0,-24.18802310278085,-29.063386421550568
180.0,-23.188322842707628,-24.935063399478167
181.0,-22.64871870631861,-24.978996421718804
182.0,-21.450654413325687,-30.536992504903058
183.0,-20.235185861888535,-23.89204112497118
184.0,-19.575897277496605,-15.206764754310765
185.0,-19.856103447115284,-14.163316281591932
186.0,-20.41598006892338,-19.9874536848663
187.0,-19.582343300103894,-14.464568909364313
188.0,-18.969624128542893,-20.949910104926136
189.0,-18.510876859129905,-15.716473834845392
190.0,-18.997516140810163,-18.048609959337618
191.0,-19.739544360781096,-25.570305232425582
192.0,-21.411676027973826,-22.307424075512547
193.0,-22.33193090335545,-20.03977229297994
194.0,-22.72841677869278,-26.30662637027047
195.0,-20.47004380513068,-21.246425425414195
196.0,-21.143594815389307,-21.24182114952525
197.0,-20.341826358082884,-17.364157165596485
198.0,-21.88001953456532,-31.357662629554262
199.0,-22.650610509048867,-20.81129642748424
200.0,-23.51556073220021,-18.875356271071297
201.0,-24.15055559017643,-14.215260130428817
202.0,-24.632892717001116,-18.618357186549485
203.0,-24.788654684234835,-14.585379893986888
204.0,-26.4038918188119,-50.123256596152416
205.0,-26.84133967564751,-25.896924704391694
206.0,-26.851324961414953,-42.378770266192646
207.0,-26.001812222443547,-21.430534138910723
208.0,-26.567391332006885,-22.102761094712577
209.0,-25.850683849679807,-17.63950735738038
210.0,-25.088296525273627,-25.924035664344338
211.0,-23.540757303630308,-25.620673014897683
212.0,-21.982286699341874,-27.16436654328512
213.0,-19.14633346955213,-12.481509246480023
214.0,-19.659738558039212,-17.541564196769095
215.0,-18.188569925602323,-18.98683157018867
216.0,-19.691917607162978,-22.208336136630138
217.0,-18.719922685249344,-17.154954707620007
218.0,-18.176547188045312,-22.553052407199786
219.0,-17.38824183203162,-18.293337516262316
220.0,-18.243120809545335,-17.41523470183313
221.0,-19.73508825907868,-14.955928935299871
222.0,-21.7680028233992,-20.851208761232265
223.0,-21.875973017744894,-17.87766763788205
224.0,-22.739478999430446,-27.187625963106292
225.0,-21.204063588486566,-12.682319004559544
226.0,-22.124240992911982,-28.769054855947243
227.0,-22.857356846858217,-29.364916391807835
228.0,-23.44477174704703,-32.78758486634506
229.0,-24.112014538471705,-24.63212899017048
230.0,-23.936601404819555,-18.801385464032084
231.0,-24.165128253485225,-13.92283586885214
232.0,-24.023013207254635,-21.1226052944546
233.0,-23.905309370424607,-11.430777552015055
234.0,-24.45473672763276,-45.25587043344999
235.0,-23.21057450067105,-24.097492747837578
236.0,-23.242323304546392,-20.14976464899525
237.0,-23.59412942707395,-26.75881496895171
238.0,-25.053561704641798,-21.292468298460662
239.0,-25.519043314291487,-29.89171826178337
240.0,-25.48724945638393,-19.556651423562638
241.0,-24.257039301246408,-27.013983658182433
242.0,-23.33273580131182,-21.71365183900502
243.0,-21.8238232210197,-20.530384106619554
244.0,-23.128874098755723,-25.971906255570634
245.0,-22.967452528510663,-25.03596935409966
246.0,-22.30778404783202,-24.53716503809702
247.0,-22.424169519355694,-16.169222583744883
248.0,-22.37649198034994,-20.841729147320812
249.0,-22.653856377242057,-19.051366141587668
250.0,-21.971957657889675,-25.19285083172237
251.0,-21.925995496022562,-26.89386627731297
252.0,-21.58101636963175,-20.50193382010377
253.0,-21.147901282104954,-19.621526165670595
254.0,-20.619237246594384,-21.410033376986135
255.0,-19.98761127625238,-23.001768623590863
256.0,-19.245610384231284,-19.48381419088828
257.0,-18.385821583683448,-13.77903523622141
258.0,-17.400831887761207,-16.582814625460898
259.0,-16.283228309616906,-17.5216187690678
260.0,-15.025597862402893,-15.747210369143904
