freq,smoothed,sv
206.0,-22.65850541301832,-22.247827374545036
207.0,-22.57175529951694,-20.118314225454466
208.0,-23.732554142464622,-27.412936371978986
209.0,-24.444340443380636,-27.45419922930037
210.0,-24.260491430107162,-23.12108796727905
211.0,-24.61725996600977,-19.27554343376038
212.0,-24.315557062216,-19.323821926861196
213.0,-24.558781409221805,-35.47275107056111
214.0,-25.13148013177103,-22.44056358576241
215.0,-26.03547181588835,-27.978216943514546
216.0,-26.11688645452685,-27.862107155089234
217.0,-26.127449154417043,-22.22906313464197
218.0,-26.77893688111903,-21.01013698924656
219.0,-27.129953269145112,-25.996554987900634
220.0,-27.362109613166886,-26.21035963746074
221.0,-25.800296279070725,-41.463747608312886
222.0,-24.83049883802854,-25.065249767120328
223.0,-25.949083930887177,-21.477900618912695
224.0,-24.942839758837845,-23.886908122296475
225.0,-25.89232534809203,-27.578583591943612
226.0,-26.52753248606138,-24.25510766703512
227.0,-27.03418238977358,-20.992261431170665
228.0,-26.658207633101895,-24.348508191501402
229.0,-26.869953619221757,-19.857084107966642
230.0,-25.901310412690307,-38.118306919875195
231.0,-27.18286197006673,-32.01057049880832
232.0,-27.901127730212885,-23.207608610516765
233.0,-28.72030651157925,-40.91753091184042
234.0,-30.019996863535695,-24.238515056357024
235.0,-30.938829436538896,-28.187711432361382
236.0,-30.599364452892768,-22.33219974770843
237.0,-30.394731272318065,-28.477890426984626
238.0,-29.62785652974857,-23.611438731533433
239.0,-27.872032093328787,-40.29256675493166
240.0,-27.746703116330725,-36.25156208858372
241.0,-28.432929654177634,-33.438441211031055
242.0,-27.99891150209349,-27.307571266148415
243.0,-27.967781075712935,-17.833749454180285
244.0,-27.925691540219503,-20.36894695757937
245.0,-27.097802478944285,-30.455914049298563
246.0,-26.135588827903504,-21.75364270620107
247.0,-26.090042279214924,-27.468969729163213
248.0,-25.869893719373014,-33.056135099394176
249.0,-26.215124174769635,-33.535953805075685
250.0,-26.95614253787313,-19.66736153421135
251.0,-27.930724328354227,-20.290563704392312
252.0,-28.109409044061376,-35.12528890319036
253.0,-28.227562187408417,-21.588888454162536
254.0,-28.2917664781587,-35.06030362760129
255.0,-28.308604636075756,-32.71083485177657
256.0,-28.284659380923106,-26.77846927744687
257.0,-28.226513432464266,-20.55797630267062
258.0,-28.140749510462758,-31.11445902641818
259.0,-28.033950334682103,-28.994375140325328
260.0,-27.912698624885827,-27.88678509420963
